Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 277, 100, 105, 0.082440, 0.952381, 2653.000000, 25.266666, 1.266491
1.000000, -5.020600, 1.260419, 214, 100, 121, 0.055269, 0.826446, 2981.000000, 24.636364, 1.298893
2.000000, -4.020600, 1.123350, 172, 100, 128, 0.041992, 0.781250, 3134.000244, 24.484377, 1.306956
3.000000, -3.020600, 1.001187, 142, 100, 192, 0.023112, 0.520833, 4685.000000, 24.401041, 1.311419
4.000000, -2.020600, 0.892308, 120, 100, 306, 0.012255, 0.326797, 7462.000000, 24.385620, 1.312249
5.000000, -1.020600, 0.795271, 106, 100, 570, 0.005811, 0.175439, 13883.000000, 24.356140, 1.313837
6.000000, -0.020600, 0.708786, 105, 100, 1076, 0.003049, 0.092937, 26210.000000, 24.358736, 1.313697
7.000000, 0.979400, 0.631706, 101, 100, 3979, 0.000793, 0.025132, 97032.000000, 24.386026, 1.312227
8.000000, 1.979400, 0.563009, 100, 100, 12627, 0.000247, 0.007920, 309600.000000, 24.518888, 1.305116
9.000000, 2.979400, 0.501782, 100, 100, 100633, 0.000031, 0.000994, 2444324.000000, 24.289488, 1.317442
