Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 292, 100, 111, 0.082207, 0.900901, 2941.000000, 26.495495, 1.207752
1.000000, -3.771213, 1.091555, 213, 100, 117, 0.056891, 0.854701, 2869.000000, 24.521368, 1.304984
2.000000, -2.771213, 0.972849, 182, 100, 128, 0.044434, 0.781250, 2974.000244, 23.234377, 1.377270
3.000000, -1.771213, 0.867053, 138, 100, 157, 0.027468, 0.636943, 3588.000000, 22.853502, 1.400223
4.000000, -0.771213, 0.772762, 126, 100, 286, 0.013767, 0.349650, 6269.000000, 21.919580, 1.459882
5.000000, 0.228787, 0.688725, 110, 100, 407, 0.008446, 0.245700, 8743.000000, 21.481573, 1.489649
6.000000, 1.228787, 0.613826, 102, 100, 1060, 0.003007, 0.094340, 22722.000000, 21.435848, 1.492826
7.000000, 2.228787, 0.547073, 104, 100, 2282, 0.001424, 0.043821, 48923.000000, 21.438650, 1.492631
8.000000, 3.228787, 0.487580, 101, 100, 7288, 0.000433, 0.013721, 155676.000000, 21.360592, 1.498086
9.000000, 4.228787, 0.434556, 100, 100, 29036, 0.000108, 0.003444, 619283.000000, 21.328110, 1.500367
