Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 285, 100, 110, 0.080966, 0.909091, 3399.000000, 30.900000, 1.035599
1.000000, -2.010300, 0.891251, 236, 100, 116, 0.063578, 0.862069, 2327.000000, 20.060345, 1.595187
2.000000, -1.010300, 0.794328, 173, 100, 149, 0.036284, 0.671141, 2971.000000, 19.939598, 1.604847
3.000000, -0.010300, 0.707946, 145, 100, 179, 0.025314, 0.558659, 3544.000000, 19.798883, 1.616253
4.000000, 0.989700, 0.630957, 123, 100, 278, 0.013826, 0.359712, 5430.000000, 19.532373, 1.638306
5.000000, 1.989700, 0.562341, 108, 100, 541, 0.006238, 0.184843, 9965.000000, 18.419594, 1.737280
6.000000, 2.989700, 0.501187, 103, 100, 1458, 0.002208, 0.068587, 27163.000000, 18.630316, 1.717631
7.000000, 3.989700, 0.446684, 105, 100, 3934, 0.000834, 0.025419, 73372.000000, 18.650738, 1.715750
8.000000, 4.989700, 0.398107, 101, 100, 16199, 0.000195, 0.006173, 302092.000000, 18.648806, 1.715928
9.000000, 5.989700, 0.354813, 100, 100, 70738, 0.000044, 0.001414, 1317955.000000, 18.631500, 1.717521
