Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.720000,2.000000,6.000000,11.764706,8.531995,1.830000,1.000000,4.000000,69.945351,5.740276,4.430000,2.000000,6.000000,28.893906,13.895859,13.970000,2.000000,11.000000,9.162491,43.820580,1.070000,1.000000,6.000000,119.626160,3.356337,6.470000,2.000000,6.000000,4.945904,20.294857,1.390000,1.000000,6.000000,23.021584,4.360100
1.000000,2.040000,1.000000,7.000000,15.686275,8.777969,1.250000,0.000000,2.000000,102.400002,5.378657,2.810000,1.000000,7.000000,45.551601,12.091222,10.380000,1.000000,11.000000,12.331407,44.664371,0.720000,1.000000,7.000000,177.777771,3.098107,5.000000,1.000000,7.000000,6.400000,21.514629,1.040000,1.000000,7.000000,30.769232,4.475043
2.000000,1.990291,1.000000,3.000000,16.078049,8.624317,1.398058,1.000000,2.000000,91.555550,6.058057,2.873786,1.000000,3.000000,44.540539,12.452671,10.262136,1.000000,11.000000,12.473038,44.467815,0.689320,1.000000,3.000000,185.690140,2.986959,4.825243,1.000000,4.000000,6.631791,20.908709,1.038835,1.000000,3.000000,30.803740,4.501472
3.000000,2.058252,1.000000,11.000000,15.547171,9.028960,1.310680,1.000000,2.000000,97.659264,5.749574,2.854369,1.000000,11.000000,44.843536,12.521295,10.233009,1.000000,11.000000,12.508539,44.889267,0.679612,0.000000,11.000000,188.342865,2.981261,4.747573,1.000000,11.000000,6.740286,20.826237,0.912621,0.000000,11.000000,35.063828,4.003407
4.000000,1.788462,1.000000,2.000000,17.892473,8.840304,1.173077,1.000000,2.000000,109.114761,5.798479,2.500000,1.000000,2.000000,51.200001,12.357414,9.182693,1.000000,9.000000,13.939266,45.389732,0.605769,1.000000,2.000000,211.301590,2.994297,4.125000,1.000000,5.000000,7.757576,20.389732,0.855769,1.000000,2.000000,37.393257,4.230038
5.000000,1.842105,1.000000,2.000000,17.371429,9.024495,1.201754,1.000000,2.000000,106.510956,5.887408,2.605263,1.000000,3.000000,49.131313,12.763215,9.210526,1.000000,9.000000,13.897142,45.122478,0.657895,1.000000,2.000000,194.559998,3.223034,4.043859,1.000000,4.000000,7.913232,19.810915,0.850877,1.000000,2.000000,37.608250,4.168457
6.000000,1.827869,1.000000,2.000000,17.506727,9.013742,1.213115,1.000000,2.000000,105.513512,5.982215,2.565574,1.000000,2.000000,49.891376,12.651576,9.213115,1.000000,9.000000,13.893238,45.432499,0.622951,1.000000,2.000000,205.473694,3.071948,3.991803,1.000000,4.000000,8.016427,19.684721,0.844262,1.000000,2.000000,37.902912,4.163299
7.000000,1.778626,1.000000,2.000000,17.991417,8.889737,1.206107,1.000000,2.000000,106.126579,6.028234,2.450382,1.000000,3.000000,52.236759,12.247234,9.175572,1.000000,10.000000,13.950084,45.860359,0.687023,1.000000,2.000000,186.311111,3.433804,3.885496,1.000000,3.000000,8.235757,19.420069,0.824427,1.000000,2.000000,38.814816,4.120565
8.000000,1.893023,1.000000,14.000000,16.904177,9.406054,1.246512,1.000000,2.000000,102.686569,6.193667,2.576744,1.000000,14.000000,49.675091,12.803328,9.172093,1.000000,14.000000,13.955375,45.574303,0.604651,0.000000,14.000000,211.692307,3.004391,3.888372,1.000000,14.000000,8.229665,19.320545,0.744186,0.000000,14.000000,43.000000,3.697712
9.000000,1.783217,1.000000,2.000000,17.945097,8.966246,1.185315,1.000000,2.000000,107.988205,5.959916,2.489511,1.000000,3.000000,51.415730,12.517581,9.220280,1.000000,8.000000,13.882442,46.360760,0.671329,1.000000,2.000000,190.666672,3.375527,3.744755,1.000000,4.000000,8.545284,18.829115,0.793706,1.000000,2.000000,40.317181,3.990858
10.000000,1.788809,1.000000,4.000000,17.889000,8.995190,1.198556,1.000000,2.000000,106.795181,6.027049,2.507220,1.000000,4.000000,51.052555,12.607788,9.200361,1.000000,8.000000,13.912498,46.264866,0.682310,1.000000,4.000000,187.597885,3.431061,3.712996,1.000000,4.000000,8.618376,18.671144,0.796029,1.000000,4.000000,40.199547,4.002904
