Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 287, 100, 104, 0.086238, 0.961538, 2923.000000, 28.105770, 1.138556
1.000000, -3.771213, 1.091555, 238, 100, 117, 0.063568, 0.854701, 3181.000000, 27.188034, 1.176988
2.000000, -2.771213, 0.972849, 184, 100, 125, 0.046000, 0.800000, 3358.000244, 26.864002, 1.191185
3.000000, -1.771213, 0.867053, 150, 100, 173, 0.027095, 0.578035, 4323.000000, 24.988440, 1.280592
4.000000, -0.771213, 0.772762, 129, 100, 239, 0.016867, 0.418410, 5596.000488, 23.414228, 1.366690
5.000000, 0.228787, 0.688725, 110, 100, 578, 0.005947, 0.173010, 12896.000000, 22.311419, 1.434243
6.000000, 1.228787, 0.613826, 104, 100, 1394, 0.002331, 0.071736, 31128.000000, 22.329987, 1.433051
7.000000, 2.228787, 0.547073, 100, 100, 3935, 0.000794, 0.025413, 87880.000000, 22.332911, 1.432863
8.000000, 3.228787, 0.487580, 100, 100, 17901, 0.000175, 0.005586, 399527.000000, 22.318697, 1.433775
9.000000, 4.228787, 0.434556, 100, 100, 108951, 0.000029, 0.000918, 2437620.000000, 22.373545, 1.430261
