Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,1.763636,1.000000,3.000000,18.144331,17.461744,0.772727,0.000000,1.000000,41.411766,7.650765,1.127273,1.000000,3.000000,28.387096,11.161116,2.954545,1.000000,3.000000,10.830770,29.252926,0.654545,1.000000,3.000000,48.888889,6.480648,1.945455,1.000000,3.000000,16.448597,19.261925,0.881818,1.000000,3.000000,36.288662,8.730872
1.000000,1.698413,1.000000,2.000000,18.841122,17.356041,0.777778,0.000000,1.000000,41.142857,7.948094,1.111111,1.000000,2.000000,28.799999,11.354421,2.865079,1.000000,2.000000,11.168975,29.278183,0.611111,1.000000,2.000000,52.363636,6.244931,1.873016,1.000000,2.000000,17.084745,19.140308,0.849206,1.000000,2.000000,37.682243,8.678020
2.000000,1.759124,1.000000,5.000000,18.190872,17.838636,0.810219,0.000000,2.000000,39.495495,8.216136,1.109489,1.000000,5.000000,28.842104,11.250925,2.868613,1.000000,5.000000,11.155216,29.089565,0.547445,1.000000,5.000000,58.453335,5.551443,1.985402,1.000000,5.000000,16.117647,20.133234,0.781022,1.000000,5.000000,40.971962,7.920059
3.000000,1.727811,1.000000,2.000000,18.520548,17.548077,0.798817,0.000000,1.000000,40.059261,8.112980,1.136095,1.000000,2.000000,28.166666,11.538461,2.822485,1.000000,3.000000,11.337526,28.665865,0.627219,0.000000,2.000000,51.018867,6.370193,1.887574,1.000000,2.000000,16.952978,19.170673,0.846154,0.000000,2.000000,37.818180,8.593750
4.000000,1.745645,0.000000,2.000000,18.331337,17.892857,0.857143,0.000000,1.000000,37.333332,8.785714,1.101045,0.000000,2.000000,29.063292,11.285713,2.895470,0.000000,3.000000,11.051744,29.678570,0.515679,0.000000,2.000000,62.054058,5.285714,1.871080,0.000000,2.000000,17.102421,19.178572,0.770035,0.000000,2.000000,41.556561,7.892857
5.000000,1.948515,1.000000,71.000000,16.422764,19.923061,0.728713,0.000000,2.000000,43.913044,7.450901,1.083168,1.000000,71.000000,29.542963,11.075116,2.744555,1.000000,71.000000,11.659451,28.062361,0.635644,1.000000,71.000000,50.342682,6.499291,1.881188,1.000000,71.000000,17.010527,19.234663,0.758416,1.000000,71.000000,42.193214,7.754606
6.000000,1.743363,1.000000,4.000000,18.355330,17.929834,0.758648,0.000000,1.000000,42.180275,7.802416,1.110217,1.000000,4.000000,28.823189,11.418169,2.801287,1.000000,4.000000,11.423320,28.810194,0.671762,1.000000,4.000000,47.635929,6.908820,1.859212,1.000000,4.000000,17.211597,19.121298,0.778761,1.000000,4.000000,41.090908,8.009267
7.000000,1.776396,1.000000,10.000000,18.014004,18.456640,0.757585,0.000000,2.000000,42.239491,7.871260,1.084345,1.000000,10.000000,29.510914,11.266273,2.780643,1.000000,10.000000,11.508129,28.890711,0.627427,1.000000,10.000000,51.001938,6.518929,1.885012,1.000000,10.000000,16.976017,19.585159,0.713289,1.000000,10.000000,44.862610,7.411027
8.000000,1.768341,1.000000,4.000000,18.096060,18.386927,0.760252,0.000000,8.000000,42.091305,7.904980,1.095749,1.000000,4.000000,29.203777,11.393420,2.772385,1.000000,4.000000,11.542407,28.826820,0.627351,1.000000,4.000000,51.008095,6.523100,1.870956,1.000000,4.000000,17.103559,19.453899,0.722348,1.000000,4.000000,44.299999,7.510856
9.000000,1.740793,0.000000,6.000000,18.382425,18.051352,0.773030,0.000000,5.000000,41.395550,8.016022,1.105808,0.000000,6.000000,28.938107,11.466805,2.790401,0.000000,6.000000,11.467885,28.935381,0.627720,0.000000,6.000000,50.978138,6.509214,1.851041,0.000000,6.000000,17.287569,19.194578,0.754767,0.000000,6.000000,42.397167,7.826646
