Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 1366, 100, 100, 0.426875, 1.000000, 2881.000000, 28.809999, 1.110725
1.000000, -3.771213, 1.091555, 1290, 100, 100, 0.403125, 1.000000, 2772.000000, 27.719999, 1.154401
2.000000, -2.771213, 0.972849, 1117, 100, 100, 0.349063, 1.000000, 2757.000000, 27.570000, 1.160682
3.000000, -1.771213, 0.867053, 1009, 100, 100, 0.315313, 1.000000, 2777.000000, 27.770000, 1.152323
4.000000, -0.771213, 0.772762, 890, 100, 100, 0.278125, 1.000000, 2513.000000, 25.129999, 1.273378
5.000000, 0.228787, 0.688725, 688, 100, 100, 0.215000, 1.000000, 2421.000000, 24.209999, 1.321768
6.000000, 1.228787, 0.613826, 497, 100, 100, 0.155312, 1.000000, 2317.000000, 23.170000, 1.381096
7.000000, 2.228787, 0.547073, 384, 100, 100, 0.120000, 1.000000, 2280.000000, 22.799999, 1.403509
8.000000, 3.228787, 0.487580, 236, 100, 107, 0.068925, 0.934579, 2411.000000, 22.532711, 1.420158
9.000000, 4.228787, 0.434556, 168, 100, 128, 0.041016, 0.781250, 2861.000000, 22.351562, 1.431667
