Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 346, 100, 103, 0.104976, 0.970874, 2509.000000, 24.359222, 1.313671
1.000000, -3.771213, 1.091555, 270, 100, 108, 0.078125, 0.925926, 2662.000244, 24.648149, 1.298272
2.000000, -2.771213, 0.972849, 229, 100, 114, 0.062774, 0.877193, 2702.000244, 23.701757, 1.350111
3.000000, -1.771213, 0.867053, 179, 100, 140, 0.039955, 0.714286, 3196.000000, 22.828571, 1.401752
4.000000, -0.771213, 0.772762, 146, 100, 174, 0.026221, 0.574713, 3889.000000, 22.350574, 1.431731
5.000000, 0.228787, 0.688725, 127, 100, 290, 0.013685, 0.344828, 6461.000000, 22.279310, 1.436310
6.000000, 1.228787, 0.613826, 108, 100, 528, 0.006392, 0.189394, 11747.000000, 22.248106, 1.438325
7.000000, 2.228787, 0.547073, 105, 100, 1418, 0.002314, 0.070522, 31336.000000, 22.098730, 1.448047
8.000000, 3.228787, 0.487580, 104, 100, 4437, 0.000732, 0.022538, 97640.000000, 22.005859, 1.454158
9.000000, 4.228787, 0.434556, 100, 100, 16063, 0.000195, 0.006225, 351311.000000, 21.870821, 1.463137
