Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 1590, 100, 100, 0.496875, 1.000000, 1766.000000, 17.660000, 1.812005
1.000000, 1.000000, 0.630210, 1617, 100, 100, 0.505313, 1.000000, 1608.000000, 16.080000, 1.990050
2.000000, 2.000000, 0.561675, 1592, 100, 100, 0.497500, 1.000000, 1607.000122, 16.070002, 1.991288
3.000000, 3.000000, 0.500593, 1663, 100, 100, 0.519687, 1.000000, 1604.000000, 16.040001, 1.995013
4.000000, 4.000000, 0.446154, 1656, 100, 100, 0.517500, 1.000000, 1578.000000, 15.780000, 2.027883
5.000000, 5.000000, 0.397635, 1567, 100, 100, 0.489688, 1.000000, 1482.000000, 14.820000, 2.159244
6.000000, 6.000000, 0.354393, 1613, 100, 100, 0.504062, 1.000000, 1486.000000, 14.860000, 2.153432
7.000000, 7.000000, 0.315853, 1591, 100, 100, 0.497187, 1.000000, 1414.000000, 14.140000, 2.263083
8.000000, 8.000000, 0.281504, 1598, 100, 100, 0.499375, 1.000000, 1399.000122, 13.990002, 2.287348
9.000000, 9.000000, 0.250891, 1655, 100, 100, 0.517187, 1.000000, 1400.000000, 14.000000, 2.285714
