Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 304, 100, 106, 0.089623, 0.943396, 1578.000000, 14.886792, 2.149556
1.000000, 1.000000, 0.630210, 209, 100, 112, 0.058315, 0.892857, 1627.000122, 14.526787, 2.202827
2.000000, 2.000000, 0.561675, 174, 100, 132, 0.041193, 0.757576, 1912.000000, 14.484848, 2.209205
3.000000, 3.000000, 0.500593, 142, 100, 163, 0.027224, 0.613497, 2353.000000, 14.435583, 2.216745
4.000000, 4.000000, 0.446154, 135, 100, 269, 0.015683, 0.371747, 3872.000000, 14.394053, 2.223140
5.000000, 5.000000, 0.397635, 121, 100, 398, 0.009501, 0.251256, 5722.000000, 14.376884, 2.225795
6.000000, 6.000000, 0.354393, 108, 100, 773, 0.004366, 0.129366, 11070.000000, 14.320827, 2.234508
7.000000, 7.000000, 0.315853, 104, 100, 1884, 0.001725, 0.053079, 27050.000000, 14.357750, 2.228761
8.000000, 8.000000, 0.281504, 101, 100, 6859, 0.000460, 0.014579, 97207.000000, 14.172182, 2.257944
9.000000, 9.000000, 0.250891, 100, 100, 23314, 0.000134, 0.004289, 328532.000000, 14.091619, 2.270853
