Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 2707, 100, 100, 0.845937, 1.000000, 3126.000244, 31.260002, 1.023672
1.000000, -2.010300, 0.891251, 2775, 100, 100, 0.867188, 1.000000, 2143.000000, 21.430000, 1.493234
2.000000, -1.010300, 0.794328, 2884, 100, 100, 0.901250, 1.000000, 2064.000000, 20.639999, 1.550388
3.000000, -0.010300, 0.707946, 2960, 100, 100, 0.925000, 1.000000, 2059.000000, 20.590000, 1.554152
4.000000, 0.989700, 0.630957, 3020, 100, 100, 0.943750, 1.000000, 2081.000000, 20.809999, 1.537722
5.000000, 1.989700, 0.562341, 3092, 100, 100, 0.966250, 1.000000, 2020.000000, 20.200001, 1.584158
6.000000, 2.989700, 0.501187, 3122, 100, 100, 0.975625, 1.000000, 1850.000000, 18.500000, 1.729730
7.000000, 3.989700, 0.446684, 3157, 100, 100, 0.986562, 1.000000, 1824.000000, 18.240000, 1.754386
8.000000, 4.989700, 0.398107, 3179, 100, 100, 0.993438, 1.000000, 1866.000000, 18.660000, 1.714898
9.000000, 5.989700, 0.354813, 3188, 100, 100, 0.996250, 1.000000, 1864.999878, 18.650000, 1.715818
