Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 2940, 100, 100, 0.918750, 1.000000, 1875.000122, 18.750002, 1.706667
1.000000, 1.000000, 0.630210, 3023, 100, 100, 0.944687, 1.000000, 1818.000000, 18.180000, 1.760176
2.000000, 2.000000, 0.561675, 3080, 100, 100, 0.962500, 1.000000, 1791.000122, 17.910002, 1.786711
3.000000, 3.000000, 0.500593, 3121, 100, 100, 0.975312, 1.000000, 1795.000122, 17.950001, 1.782730
4.000000, 4.000000, 0.446154, 3166, 100, 100, 0.989375, 1.000000, 1787.000122, 17.870001, 1.790711
5.000000, 5.000000, 0.397635, 3186, 100, 100, 0.995625, 1.000000, 1786.000000, 17.860001, 1.791713
6.000000, 6.000000, 0.354393, 3198, 100, 100, 0.999375, 1.000000, 1607.000122, 16.070002, 1.991288
7.000000, 7.000000, 0.315853, 3197, 100, 100, 0.999062, 1.000000, 1584.999878, 15.849998, 2.018928
8.000000, 8.000000, 0.281504, 3199, 100, 100, 0.999687, 1.000000, 1586.000000, 15.860000, 2.017654
9.000000, 9.000000, 0.250891, 3200, 100, 100, 1.000000, 1.000000, 1570.000000, 15.700000, 2.038217
