Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 279, 100, 109, 0.079989, 0.917431, 2034.000000, 18.660551, 1.714848
1.000000, 1.000000, 0.630210, 207, 100, 116, 0.055765, 0.862069, 1996.999878, 17.215517, 1.858788
2.000000, 2.000000, 0.561675, 166, 100, 128, 0.040527, 0.781250, 2141.000000, 16.726562, 1.913125
3.000000, 3.000000, 0.500593, 138, 100, 186, 0.023185, 0.537634, 2931.000000, 15.758064, 2.030706
4.000000, 4.000000, 0.446154, 122, 100, 308, 0.012378, 0.324675, 4794.000000, 15.564935, 2.055903
5.000000, 5.000000, 0.397635, 115, 100, 491, 0.007319, 0.203666, 7211.000000, 14.686355, 2.178893
6.000000, 6.000000, 0.354393, 106, 100, 1357, 0.002441, 0.073692, 19879.000000, 14.649226, 2.184416
7.000000, 7.000000, 0.315853, 103, 100, 3537, 0.000910, 0.028273, 51718.000000, 14.621996, 2.188484
8.000000, 8.000000, 0.281504, 100, 100, 12710, 0.000246, 0.007868, 185867.000000, 14.623682, 2.188231
9.000000, 9.000000, 0.250891, 100, 100, 65030, 0.000048, 0.001538, 948556.000000, 14.586437, 2.193819
