Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 1540, 100, 100, 0.481250, 1.000000, 2486.000244, 24.860003, 1.287208
1.000000, -5.020600, 1.260419, 1587, 100, 100, 0.495937, 1.000000, 2405.000000, 24.049999, 1.330561
2.000000, -4.020600, 1.123350, 1568, 100, 100, 0.490000, 1.000000, 2377.000000, 23.770000, 1.346235
3.000000, -3.020600, 1.001187, 1574, 100, 100, 0.491875, 1.000000, 2403.000000, 24.030001, 1.331669
4.000000, -2.020600, 0.892308, 1559, 100, 100, 0.487188, 1.000000, 2409.000000, 24.090000, 1.328352
5.000000, -1.020600, 0.795271, 1611, 100, 100, 0.503438, 1.000000, 2404.000000, 24.040001, 1.331115
6.000000, -0.020600, 0.708786, 1569, 100, 100, 0.490312, 1.000000, 2393.999756, 23.939997, 1.336675
7.000000, 0.979400, 0.631706, 1601, 100, 100, 0.500313, 1.000000, 2413.000000, 24.129999, 1.326150
8.000000, 1.979400, 0.563009, 1567, 100, 100, 0.489688, 1.000000, 2361.000000, 23.610001, 1.355358
9.000000, 2.979400, 0.501782, 1596, 100, 100, 0.498750, 1.000000, 2343.000000, 23.430000, 1.365770
10.000000, 3.979400, 0.447214, 1574, 100, 100, 0.491875, 1.000000, 2350.000244, 23.500002, 1.361702
