Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 502, 100, 101, 0.155322, 0.990099, 2913.000000, 28.841583, 1.109509
1.000000, -5.020600, 1.260419, 395, 100, 105, 0.117560, 0.952381, 3126.000244, 29.771431, 1.074856
2.000000, -4.020600, 1.123350, 294, 100, 109, 0.084289, 0.917431, 3137.000000, 28.779816, 1.111890
3.000000, -3.020600, 1.001187, 258, 100, 112, 0.071987, 0.892857, 3052.000000, 27.250000, 1.174312
4.000000, -2.020600, 0.892308, 185, 100, 129, 0.044816, 0.775194, 3504.000000, 27.162790, 1.178082
5.000000, -1.020600, 0.795271, 138, 100, 138, 0.031250, 0.724638, 3693.000000, 26.760870, 1.195776
6.000000, -0.020600, 0.708786, 133, 100, 226, 0.018390, 0.442478, 5991.000000, 26.508850, 1.207144
7.000000, 0.979400, 0.631706, 113, 100, 345, 0.010236, 0.289855, 9029.000000, 26.171015, 1.222727
8.000000, 1.979400, 0.563009, 103, 100, 792, 0.004064, 0.126263, 20589.000000, 25.996212, 1.230949
9.000000, 2.979400, 0.501782, 102, 100, 1886, 0.001690, 0.053022, 48517.000000, 25.724815, 1.243935
10.000000, 3.979400, 0.447214, 102, 100, 5886, 0.000542, 0.016989, 150477.000000, 25.565239, 1.251700
