Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 755, 100, 100, 0.235938, 1.000000, 2696.000000, 26.959999, 1.186944
1.000000, -3.771213, 1.091555, 646, 100, 100, 0.201875, 1.000000, 2503.000000, 25.030001, 1.278466
2.000000, -2.771213, 0.972849, 584, 100, 101, 0.180693, 0.990099, 2510.000244, 24.851488, 1.287649
3.000000, -1.771213, 0.867053, 474, 100, 102, 0.145221, 0.980392, 2461.000000, 24.127451, 1.326290
4.000000, -0.771213, 0.772762, 390, 100, 102, 0.119485, 0.980392, 2400.000000, 23.529411, 1.360000
5.000000, 0.228787, 0.688725, 296, 100, 105, 0.088095, 0.952381, 2337.000000, 22.257143, 1.437741
6.000000, 1.228787, 0.613826, 224, 100, 115, 0.060870, 0.869565, 2537.000000, 22.060869, 1.450532
7.000000, 2.228787, 0.547073, 169, 100, 131, 0.040315, 0.763359, 2895.000000, 22.099237, 1.448014
8.000000, 3.228787, 0.487580, 136, 100, 201, 0.021144, 0.497512, 4431.000000, 22.044777, 1.451591
9.000000, 4.228787, 0.434556, 115, 100, 327, 0.010990, 0.305810, 7219.000000, 22.076452, 1.449508
