Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 493, 100, 101, 0.152537, 0.990099, 2808.000000, 27.801981, 1.150997
1.000000, -5.020600, 1.260419, 381, 100, 101, 0.117884, 0.990099, 2679.000000, 26.524752, 1.206420
2.000000, -4.020600, 1.123350, 347, 100, 104, 0.104267, 0.961538, 2693.000000, 25.894230, 1.235796
3.000000, -3.020600, 1.001187, 253, 100, 108, 0.073206, 0.925926, 2741.000000, 25.379629, 1.260854
4.000000, -2.020600, 0.892308, 213, 100, 116, 0.057381, 0.862069, 2959.000000, 25.508621, 1.254478
5.000000, -1.020600, 0.795271, 167, 100, 142, 0.036752, 0.704225, 3592.000000, 25.295774, 1.265033
6.000000, -0.020600, 0.708786, 142, 100, 201, 0.022077, 0.497512, 5064.000000, 25.194031, 1.270142
7.000000, 0.979400, 0.631706, 122, 100, 272, 0.014017, 0.367647, 6718.000000, 24.698530, 1.295624
8.000000, 1.979400, 0.563009, 111, 100, 562, 0.006172, 0.177936, 13826.000000, 24.601423, 1.300738
9.000000, 2.979400, 0.501782, 104, 100, 1208, 0.002690, 0.082781, 29502.000000, 24.422186, 1.310284
10.000000, 3.979400, 0.447214, 101, 100, 2982, 0.001058, 0.033535, 72483.000000, 24.306841, 1.316502
