Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 295, 100, 112, 0.082310, 0.892857, 3001.999756, 26.803570, 1.193871
1.000000, -3.771213, 1.091555, 207, 100, 122, 0.053023, 0.819672, 3153.000000, 25.844263, 1.238186
2.000000, -2.771213, 0.972849, 176, 100, 126, 0.043651, 0.793651, 3168.000000, 25.142857, 1.272727
3.000000, -1.771213, 0.867053, 144, 100, 180, 0.025000, 0.555556, 4182.000000, 23.233334, 1.377331
4.000000, -0.771213, 0.772762, 124, 100, 297, 0.013047, 0.336700, 6389.000000, 21.511784, 1.487557
5.000000, 0.228787, 0.688725, 110, 100, 457, 0.007522, 0.218818, 9651.000000, 21.118162, 1.515283
6.000000, 1.228787, 0.613826, 105, 100, 1058, 0.003101, 0.094518, 22303.000000, 21.080339, 1.518002
7.000000, 2.228787, 0.547073, 100, 100, 2286, 0.001367, 0.043745, 48164.000000, 21.069117, 1.518811
8.000000, 3.228787, 0.487580, 102, 100, 7423, 0.000429, 0.013472, 158452.000000, 21.346087, 1.499104
9.000000, 4.228787, 0.434556, 100, 100, 28811, 0.000108, 0.003471, 609778.000000, 21.164764, 1.511947
