Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 443, 100, 101, 0.137067, 0.990099, 2695.000000, 26.683168, 1.199258
1.000000, -5.020600, 1.260419, 401, 100, 102, 0.122855, 0.980392, 3008.000000, 29.490196, 1.085106
2.000000, -4.020600, 1.123350, 323, 100, 102, 0.098958, 0.980392, 2861.000000, 28.049019, 1.140860
3.000000, -3.020600, 1.001187, 227, 100, 111, 0.063908, 0.900901, 2951.000000, 26.585585, 1.203660
4.000000, -2.020600, 0.892308, 180, 100, 123, 0.045732, 0.813008, 3270.000244, 26.585367, 1.203670
5.000000, -1.020600, 0.795271, 166, 100, 162, 0.032022, 0.617284, 4289.000000, 26.475309, 1.208673
6.000000, -0.020600, 0.708786, 120, 100, 230, 0.016304, 0.434783, 6041.000000, 26.265217, 1.218341
7.000000, 0.979400, 0.631706, 117, 100, 345, 0.010598, 0.289855, 8998.000000, 26.081160, 1.226939
8.000000, 1.979400, 0.563009, 103, 100, 828, 0.003887, 0.120773, 21439.000000, 25.892511, 1.235879
9.000000, 2.979400, 0.501782, 104, 100, 2076, 0.001566, 0.048170, 53201.000000, 25.626686, 1.248698
