Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 264, 100, 102, 0.080882, 0.980392, 2817.000000, 27.617647, 1.158679
1.000000, -5.020600, 1.260419, 214, 100, 116, 0.057651, 0.862069, 2996.000000, 25.827587, 1.238985
2.000000, -4.020600, 1.123350, 179, 100, 131, 0.042700, 0.763359, 3326.000244, 25.389315, 1.260373
3.000000, -3.020600, 1.001187, 143, 100, 200, 0.022344, 0.500000, 5127.000000, 25.635000, 1.248293
4.000000, -2.020600, 0.892308, 119, 100, 291, 0.012779, 0.343643, 7311.000000, 25.123711, 1.273697
5.000000, -1.020600, 0.795271, 108, 100, 587, 0.005750, 0.170358, 14549.000000, 24.785349, 1.291085
6.000000, -0.020600, 0.708786, 103, 100, 1322, 0.002435, 0.075643, 32696.000000, 24.732224, 1.293859
7.000000, 0.979400, 0.631706, 101, 100, 3633, 0.000869, 0.027525, 89470.000000, 24.627029, 1.299385
8.000000, 1.979400, 0.563009, 100, 100, 12559, 0.000249, 0.007962, 307654.000000, 24.496696, 1.306299
9.000000, 2.979400, 0.501782, 100, 100, 110260, 0.000028, 0.000907, 2696738.000000, 24.457991, 1.308366
