Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 273, 100, 109, 0.078268, 0.917431, 2109.000000, 19.348623, 1.653864
1.000000, 1.000000, 0.630210, 210, 100, 120, 0.054688, 0.833333, 2148.000000, 17.900000, 1.787709
2.000000, 2.000000, 0.561675, 169, 100, 123, 0.042937, 0.813008, 2192.000000, 17.821138, 1.795620
3.000000, 3.000000, 0.500593, 140, 100, 181, 0.024171, 0.552486, 3213.000000, 17.751381, 1.802677
4.000000, 4.000000, 0.446154, 126, 100, 323, 0.012190, 0.309598, 5336.000000, 16.520124, 1.937032
5.000000, 5.000000, 0.397635, 113, 100, 567, 0.006228, 0.176367, 8354.000000, 14.733686, 2.171894
6.000000, 6.000000, 0.354393, 107, 100, 1163, 0.002875, 0.085985, 17082.000000, 14.687876, 2.178668
7.000000, 7.000000, 0.315853, 102, 100, 3524, 0.000905, 0.028377, 51606.000000, 14.644155, 2.185172
8.000000, 8.000000, 0.281504, 100, 100, 15945, 0.000196, 0.006272, 232968.000000, 14.610724, 2.190172
9.000000, 9.000000, 0.250891, 100, 100, 74380, 0.000042, 0.001344, 1084729.000000, 14.583611, 2.194244
