Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.047170,0.000000,3.000000,15.631335,9.313305,1.283019,0.000000,2.000000,74.823532,5.836909,2.518868,0.000000,3.000000,38.112358,11.459228,8.613208,0.000000,7.000000,11.145673,39.184551,0.792453,0.000000,3.000000,121.142860,3.605150,5.443396,0.000000,5.000000,5.878683,24.763947,1.283019,0.000000,3.000000,24.941177,5.836909
1.000000,2.078947,2.000000,3.000000,15.392406,9.618506,1.342105,1.000000,2.000000,71.529411,6.209415,2.596491,2.000000,3.000000,36.972973,12.012988,8.535088,2.000000,8.000000,11.247687,39.488640,0.719298,0.000000,3.000000,133.463409,3.327922,5.315790,2.000000,5.000000,6.019802,24.594158,1.026316,1.000000,3.000000,31.179487,4.748377
2.000000,2.125000,2.000000,3.000000,15.058824,9.770115,1.367188,1.000000,2.000000,70.217140,6.285920,2.507812,2.000000,3.000000,38.280373,11.530172,8.539062,2.000000,8.000000,11.242452,39.260059,0.914062,0.000000,3.000000,105.025642,4.202586,5.265625,2.000000,5.000000,6.077151,24.209770,1.031250,1.000000,3.000000,31.030304,4.741379
3.000000,2.100629,2.000000,3.000000,15.233534,9.861234,1.270440,1.000000,2.000000,75.564362,5.963980,2.528302,2.000000,3.000000,37.970150,11.868911,8.452830,2.000000,7.000000,11.357142,39.681133,0.761006,1.000000,3.000000,126.148758,3.572483,5.194969,2.000000,5.000000,6.159806,24.387363,0.993711,1.000000,3.000000,32.202530,4.664895
4.000000,1.809886,1.000000,2.000000,17.680672,9.780152,1.095057,1.000000,2.000000,87.666672,5.917403,2.159696,1.000000,2.000000,44.450703,11.670434,7.403042,1.000000,6.000000,12.967643,40.004112,0.657795,0.000000,2.000000,145.942200,3.554551,4.562737,1.000000,4.000000,7.013334,24.655846,0.817491,1.000000,2.000000,39.144184,4.417506
5.000000,1.742451,1.000000,2.000000,18.364933,9.760223,1.095915,1.000000,3.000000,87.598053,6.138692,2.108348,1.000000,3.000000,45.533276,11.809770,7.143872,1.000000,8.000000,13.438090,40.015919,0.655417,1.000000,2.000000,146.471558,3.671277,4.333925,1.000000,5.000000,7.383607,24.276190,0.772647,1.000000,2.000000,41.416092,4.327928
6.000000,1.724736,1.000000,2.000000,18.553564,9.646533,1.079185,1.000000,2.000000,88.955978,6.035937,2.091252,1.000000,2.000000,45.905518,11.696474,7.138009,1.000000,8.000000,13.449128,39.923233,0.659879,0.000000,2.000000,145.481140,3.690737,4.412519,1.000000,4.000000,7.252093,24.679436,0.773756,0.000000,2.000000,41.356724,4.327653
7.000000,1.723059,1.000000,3.000000,18.571625,9.625598,1.083555,1.000000,2.000000,88.597275,6.053109,2.080012,1.000000,3.000000,46.153584,11.619661,7.131385,1.000000,7.000000,13.461621,39.838364,0.627989,0.000000,3.000000,152.868835,3.508164,4.486271,1.000000,5.000000,7.132873,25.061850,0.768527,1.000000,3.000000,41.638107,4.293254
8.000000,1.724395,0.000000,3.000000,18.557232,9.627631,1.073764,0.000000,3.000000,89.405106,5.995033,2.083455,0.000000,3.000000,46.077301,11.632333,7.117967,0.000000,8.000000,13.486997,39.740982,0.642753,0.000000,3.000000,149.357620,3.588612,4.507495,0.000000,4.000000,7.099287,25.166214,0.761068,0.000000,3.000000,42.046173,4.249190
9.000000,1.727755,1.000000,9.000000,18.521147,9.630284,1.075640,0.000000,3.000000,89.249222,5.995478,2.085572,1.000000,9.000000,46.030548,11.624711,7.114840,1.000000,9.000000,13.492926,39.657211,0.641050,1.000000,9.000000,149.754272,3.573132,4.532260,1.000000,9.000000,7.060495,25.262239,0.763732,1.000000,9.000000,41.899506,4.256946
