Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 543, 100, 101, 0.168007, 0.990099, 4746.000000, 46.990101, 0.680995
1.000000, -5.020600, 1.260419, 419, 100, 100, 0.130938, 1.000000, 2878.000244, 28.780003, 1.111883
2.000000, -4.020600, 1.123350, 366, 100, 102, 0.112132, 0.980392, 2891.000000, 28.343138, 1.129021
3.000000, -3.020600, 1.001187, 268, 100, 106, 0.079009, 0.943396, 2991.000000, 28.216982, 1.134069
4.000000, -2.020600, 0.892308, 244, 100, 112, 0.068080, 0.892857, 3054.000244, 27.267859, 1.173543
5.000000, -1.020600, 0.795271, 190, 100, 138, 0.043025, 0.724638, 3633.999756, 26.333332, 1.215190
6.000000, -0.020600, 0.708786, 157, 100, 164, 0.029916, 0.609756, 4291.000000, 26.164635, 1.223025
7.000000, 0.979400, 0.631706, 128, 100, 228, 0.017544, 0.438596, 5922.000000, 25.973684, 1.232016
8.000000, 1.979400, 0.563009, 120, 100, 379, 0.009894, 0.263852, 9815.000000, 25.897099, 1.235660
9.000000, 2.979400, 0.501782, 109, 100, 858, 0.003970, 0.116550, 22066.000000, 25.717949, 1.244267
10.000000, 3.979400, 0.447214, 104, 100, 1699, 0.001913, 0.058858, 43511.000000, 25.609770, 1.249523
