Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 278, 100, 108, 0.080440, 0.925926, 1903.000122, 17.620371, 1.816080
1.000000, 1.000000, 0.630210, 194, 100, 115, 0.052717, 0.869565, 1831.000122, 15.921741, 2.009830
2.000000, 2.000000, 0.561675, 177, 100, 147, 0.037628, 0.680272, 2325.000000, 15.816326, 2.023226
3.000000, 3.000000, 0.500593, 138, 100, 180, 0.023958, 0.555556, 2696.000000, 14.977777, 2.136498
4.000000, 4.000000, 0.446154, 118, 100, 326, 0.011311, 0.306748, 4791.000000, 14.696319, 2.177416
5.000000, 5.000000, 0.397635, 108, 100, 544, 0.006204, 0.183824, 7930.000000, 14.577206, 2.195208
6.000000, 6.000000, 0.354393, 108, 100, 1438, 0.002347, 0.069541, 20901.000000, 14.534771, 2.201617
7.000000, 7.000000, 0.315853, 103, 100, 3648, 0.000882, 0.027412, 52874.000000, 14.493969, 2.207815
8.000000, 8.000000, 0.281504, 100, 100, 15475, 0.000202, 0.006462, 224455.000000, 14.504362, 2.206233
9.000000, 9.000000, 0.250891, 100, 100, 72779, 0.000043, 0.001374, 1047341.000000, 14.390703, 2.223658
