Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 1608, 100, 100, 0.502500, 1.000000, 2817.999756, 28.179998, 1.135557
1.000000, -3.771213, 1.091555, 1666, 100, 100, 0.520625, 1.000000, 2774.000244, 27.740002, 1.153569
2.000000, -2.771213, 0.972849, 1728, 100, 100, 0.540000, 1.000000, 2737.999756, 27.379997, 1.168736
3.000000, -1.771213, 0.867053, 1863, 100, 100, 0.582187, 1.000000, 2713.999756, 27.139997, 1.179072
4.000000, -0.771213, 0.772762, 1924, 100, 100, 0.601250, 1.000000, 2628.000000, 26.280001, 1.217656
5.000000, 0.228787, 0.688725, 2128, 100, 100, 0.665000, 1.000000, 2552.000000, 25.520000, 1.253919
6.000000, 1.228787, 0.613826, 2247, 100, 100, 0.702187, 1.000000, 2376.000000, 23.760000, 1.346801
7.000000, 2.228787, 0.547073, 2398, 100, 100, 0.749375, 1.000000, 2371.000000, 23.709999, 1.349641
8.000000, 3.228787, 0.487580, 2553, 100, 100, 0.797813, 1.000000, 2340.000000, 23.400000, 1.367521
9.000000, 4.228787, 0.434556, 2745, 100, 100, 0.857813, 1.000000, 2243.000000, 22.430000, 1.426661
