Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 392, 100, 102, 0.120098, 0.980392, 2862.000244, 28.058826, 1.140461
1.000000, -5.020600, 1.260419, 328, 100, 101, 0.101485, 0.990099, 2953.000000, 29.237623, 1.094480
2.000000, -4.020600, 1.123350, 254, 100, 109, 0.072821, 0.917431, 3100.000000, 28.440367, 1.125161
3.000000, -3.020600, 1.001187, 196, 100, 119, 0.051471, 0.840336, 3193.000000, 26.831932, 1.192609
4.000000, -2.020600, 0.892308, 148, 100, 150, 0.030833, 0.666667, 3992.000000, 26.613333, 1.202405
5.000000, -1.020600, 0.795271, 130, 100, 231, 0.017587, 0.432900, 6105.000000, 26.428572, 1.210811
6.000000, -0.020600, 0.708786, 125, 100, 425, 0.009191, 0.235294, 11170.000000, 26.282352, 1.217547
7.000000, 0.979400, 0.631706, 108, 100, 795, 0.004245, 0.125786, 20753.000000, 26.104403, 1.225847
8.000000, 1.979400, 0.563009, 101, 100, 2920, 0.001081, 0.034247, 75884.000000, 25.987671, 1.231353
9.000000, 2.979400, 0.501782, 100, 100, 10909, 0.000286, 0.009167, 281431.000000, 25.798058, 1.240404
