Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 492, 100, 100, 0.153750, 1.000000, 3291.000000, 32.910000, 0.972349
1.000000, -5.020600, 1.260419, 371, 100, 102, 0.113664, 0.980392, 3047.000000, 29.872549, 1.071218
2.000000, -4.020600, 1.123350, 318, 100, 103, 0.096481, 0.970874, 2913.000000, 28.281553, 1.131480
3.000000, -3.020600, 1.001187, 266, 100, 106, 0.078420, 0.943396, 2973.000000, 28.047171, 1.140935
4.000000, -2.020600, 0.892308, 216, 100, 118, 0.057203, 0.847458, 3217.000000, 27.262712, 1.173764
5.000000, -1.020600, 0.795271, 155, 100, 153, 0.031658, 0.653595, 3969.999756, 25.947710, 1.233249
6.000000, -0.020600, 0.708786, 134, 100, 207, 0.020229, 0.483092, 5329.000000, 25.743961, 1.243010
7.000000, 0.979400, 0.631706, 112, 100, 300, 0.011667, 0.333333, 7696.000000, 25.653334, 1.247401
8.000000, 1.979400, 0.563009, 104, 100, 661, 0.004917, 0.151286, 16773.000000, 25.375189, 1.261074
9.000000, 2.979400, 0.501782, 103, 100, 1707, 0.001886, 0.058582, 42990.000000, 25.184534, 1.270621
10.000000, 3.979400, 0.447214, 101, 100, 5131, 0.000615, 0.019489, 128689.000000, 25.080687, 1.275882
