Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 291, 100, 107, 0.084988, 0.934579, 2935.000000, 27.429907, 1.166610
1.000000, -5.020600, 1.260419, 221, 100, 117, 0.059028, 0.854701, 3059.000000, 26.145300, 1.223929
2.000000, -4.020600, 1.123350, 165, 100, 140, 0.036830, 0.714286, 3612.000000, 25.799999, 1.240310
3.000000, -3.020600, 1.001187, 136, 100, 209, 0.020335, 0.478469, 5309.000000, 25.401915, 1.259748
4.000000, -2.020600, 0.892308, 124, 100, 304, 0.012747, 0.328947, 7704.000000, 25.342106, 1.262721
5.000000, -1.020600, 0.795271, 108, 100, 532, 0.006344, 0.187970, 13364.000000, 25.120300, 1.273870
6.000000, -0.020600, 0.708786, 103, 100, 1064, 0.003025, 0.093985, 26568.000000, 24.969925, 1.281542
7.000000, 0.979400, 0.631706, 103, 100, 3633, 0.000886, 0.027525, 90723.000000, 24.971924, 1.281439
8.000000, 1.979400, 0.563009, 100, 100, 14243, 0.000219, 0.007021, 351662.000000, 24.690163, 1.296063
9.000000, 2.979400, 0.501782, 100, 100, 85744, 0.000036, 0.001166, 2113792.000000, 24.652361, 1.298050
