Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 1540, 100, 100, 0.481250, 1.000000, 2175.000000, 21.750000, 1.471264
1.000000, -3.771213, 1.091555, 1587, 100, 100, 0.495937, 1.000000, 2059.000000, 20.590000, 1.554152
2.000000, -2.771213, 0.972849, 1568, 100, 100, 0.490000, 1.000000, 2066.000000, 20.660000, 1.548887
3.000000, -1.771213, 0.867053, 1574, 100, 100, 0.491875, 1.000000, 2048.000000, 20.480000, 1.562500
4.000000, -0.771213, 0.772762, 1559, 100, 100, 0.487188, 1.000000, 2046.000000, 20.459999, 1.564027
5.000000, 0.228787, 0.688725, 1611, 100, 100, 0.503438, 1.000000, 2057.000000, 20.570000, 1.555664
6.000000, 1.228787, 0.613826, 1569, 100, 100, 0.490312, 1.000000, 2048.000000, 20.480000, 1.562500
7.000000, 2.228787, 0.547073, 1601, 100, 100, 0.500313, 1.000000, 2040.000000, 20.400000, 1.568627
8.000000, 3.228787, 0.487580, 1567, 100, 100, 0.489688, 1.000000, 2015.000122, 20.150002, 1.588089
9.000000, 4.228787, 0.434556, 1596, 100, 100, 0.498750, 1.000000, 2012.999878, 20.129999, 1.589667
