Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,1.807339,1.000000,3.000000,17.705584,10.495471,1.100917,1.000000,2.000000,87.199997,6.393180,2.064220,1.000000,3.000000,46.506668,11.987213,7.073394,1.000000,7.000000,13.571985,41.076183,0.633027,1.000000,3.000000,151.652176,3.676079,3.706422,1.000000,3.000000,8.633663,21.523708,0.834862,1.000000,3.000000,38.329670,4.848162
1.000000,1.819672,1.000000,4.000000,17.585587,10.576465,1.081967,1.000000,2.000000,88.727272,6.288709,2.147541,1.000000,4.000000,44.702290,12.482135,7.147541,1.000000,8.000000,13.431192,41.543591,0.663934,0.000000,4.000000,144.592590,3.858980,3.483607,1.000000,4.000000,9.185883,20.247738,0.860656,1.000000,4.000000,37.180954,5.002382
2.000000,1.654676,1.000000,2.000000,19.339130,9.791401,1.107914,1.000000,2.000000,86.649353,6.555981,2.086331,1.000000,2.000000,46.013794,12.345678,7.050360,1.000000,8.000000,13.616326,41.719879,0.661870,0.000000,2.000000,145.043488,3.916560,3.532374,1.000000,3.000000,9.059063,20.902514,0.805755,1.000000,2.000000,39.714287,4.767986
3.000000,1.690217,1.000000,2.000000,18.932476,10.110533,1.086957,1.000000,5.000000,88.320000,6.501950,2.076087,1.000000,2.000000,46.240837,12.418726,7.048913,1.000000,8.000000,13.619122,42.165146,0.543478,0.000000,2.000000,176.639999,3.250975,3.451087,1.000000,3.000000,9.272441,20.643692,0.820652,1.000000,2.000000,38.993378,4.908972
4.000000,1.713781,1.000000,2.000000,18.672165,10.242871,1.106007,1.000000,3.000000,86.798721,6.610348,2.091873,1.000000,2.000000,45.891895,12.502639,7.077738,1.000000,7.000000,13.563655,42.302002,0.632509,1.000000,2.000000,151.776535,3.780359,3.356890,1.000000,3.000000,9.532632,20.063358,0.752650,0.000000,2.000000,42.516430,4.498416
5.000000,1.683305,1.000000,3.000000,19.010225,10.021519,1.098107,1.000000,5.000000,87.423195,6.537556,2.068847,1.000000,3.000000,46.402664,12.316835,7.079174,1.000000,6.000000,13.560905,42.145714,0.643718,1.000000,3.000000,149.133698,3.832360,3.409639,1.000000,4.000000,9.385159,20.299212,0.814114,1.000000,3.000000,39.306553,4.846808
6.000000,1.727132,1.000000,3.000000,18.527828,10.357491,1.075194,1.000000,2.000000,89.286232,6.447864,2.083721,1.000000,3.000000,46.071430,12.495932,7.072093,1.000000,7.000000,13.574482,42.410858,0.634884,1.000000,3.000000,151.208801,3.807354,3.305426,1.000000,3.000000,9.681050,19.822416,0.776744,0.000000,3.000000,41.197605,4.658082
7.000000,1.726543,1.000000,3.000000,18.534147,10.381813,1.080281,0.000000,3.000000,88.865768,6.495799,2.100351,1.000000,3.000000,45.706638,12.629546,7.076769,1.000000,8.000000,13.565513,42.553062,0.635223,0.000000,3.000000,151.127960,3.819638,3.242348,1.000000,3.000000,9.869390,19.496449,0.768941,0.000000,3.000000,41.615662,4.623693
8.000000,1.719938,1.000000,5.000000,18.605326,10.364119,1.072937,0.000000,4.000000,89.474068,6.465375,2.094337,1.000000,5.000000,45.837887,12.620203,7.062930,1.000000,9.000000,13.592093,42.560291,0.647984,0.000000,5.000000,148.151749,3.904668,3.219677,1.000000,5.000000,9.938885,19.401352,0.777315,1.000000,5.000000,41.167347,4.683999
9.000000,1.728585,1.000000,5.000000,18.512253,10.391433,1.085933,0.000000,10.000000,88.403221,6.528116,2.105104,1.000000,5.000000,45.603455,12.654885,7.065016,1.000000,8.000000,13.588080,42.471523,0.658792,1.000000,5.000000,145.721313,3.960344,3.198925,1.000000,5.000000,10.003360,19.230421,0.792358,1.000000,5.000000,40.385780,4.763281
