Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 411, 100, 102, 0.125919, 0.980392, 3273.999756, 32.098038, 0.996946
1.000000, -5.020600, 1.260419, 338, 100, 103, 0.102549, 0.970874, 3041.999756, 29.533978, 1.083498
2.000000, -4.020600, 1.123350, 267, 100, 108, 0.077257, 0.925926, 3025.999756, 28.018517, 1.142102
3.000000, -3.020600, 1.001187, 210, 100, 127, 0.051673, 0.787402, 3526.000244, 27.763781, 1.152581
4.000000, -2.020600, 0.892308, 157, 100, 150, 0.032708, 0.666667, 4006.000244, 26.706669, 1.198203
5.000000, -1.020600, 0.795271, 143, 100, 214, 0.020882, 0.467290, 5573.000000, 26.042055, 1.228782
6.000000, -0.020600, 0.708786, 117, 100, 435, 0.008405, 0.229885, 11289.000000, 25.951725, 1.233059
7.000000, 0.979400, 0.631706, 108, 100, 792, 0.004261, 0.126263, 20467.000000, 25.842173, 1.238286
8.000000, 1.979400, 0.563009, 104, 100, 2551, 0.001274, 0.039200, 66006.000000, 25.874559, 1.236736
9.000000, 2.979400, 0.501782, 100, 100, 8100, 0.000386, 0.012346, 208902.000000, 25.790371, 1.240773
