Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 2717, 100, 100, 0.849063, 1.000000, 2287.000000, 22.870001, 1.399213
1.000000, -2.010300, 0.891251, 2793, 100, 100, 0.872813, 1.000000, 2105.000000, 21.049999, 1.520190
2.000000, -1.010300, 0.794328, 2859, 100, 100, 0.893438, 1.000000, 1960.999878, 19.609999, 1.631821
3.000000, -0.010300, 0.707946, 2921, 100, 100, 0.912812, 1.000000, 1956.999878, 19.570000, 1.635156
4.000000, 0.989700, 0.630957, 3028, 100, 100, 0.946250, 1.000000, 1967.000122, 19.670002, 1.626843
5.000000, 1.989700, 0.562341, 3086, 100, 100, 0.964375, 1.000000, 1947.000122, 19.470001, 1.643554
6.000000, 2.989700, 0.501187, 3136, 100, 100, 0.980000, 1.000000, 1851.000122, 18.510002, 1.728795
7.000000, 3.989700, 0.446684, 3156, 100, 100, 0.986250, 1.000000, 1831.000122, 18.310001, 1.747679
8.000000, 4.989700, 0.398107, 3178, 100, 100, 0.993125, 1.000000, 1836.999878, 18.369999, 1.741971
9.000000, 5.989700, 0.354813, 3191, 100, 100, 0.997187, 1.000000, 1820.999878, 18.209999, 1.757276
