Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 466, 100, 103, 0.141383, 0.970874, 2416.000000, 23.456310, 1.364238
1.000000, -2.010300, 0.891251, 382, 100, 102, 0.117034, 0.980392, 2143.000000, 21.009804, 1.523098
2.000000, -1.010300, 0.794328, 308, 100, 107, 0.089953, 0.934579, 2201.999756, 20.579437, 1.554950
3.000000, -0.010300, 0.707946, 254, 100, 111, 0.071509, 0.900901, 2184.000000, 19.675676, 1.626374
4.000000, 0.989700, 0.630957, 193, 100, 142, 0.042474, 0.704225, 2766.000244, 19.478874, 1.642805
5.000000, 1.989700, 0.562341, 153, 100, 176, 0.027166, 0.568182, 3358.000244, 19.079546, 1.677189
6.000000, 2.989700, 0.501187, 123, 100, 262, 0.014671, 0.381679, 4793.000000, 18.293894, 1.749218
7.000000, 3.989700, 0.446684, 108, 100, 432, 0.007812, 0.231481, 7896.000000, 18.277779, 1.750760
8.000000, 4.989700, 0.398107, 105, 100, 927, 0.003540, 0.107875, 16871.000000, 18.199568, 1.758283
9.000000, 5.989700, 0.354813, 101, 100, 2951, 0.001070, 0.033887, 53757.000000, 18.216537, 1.756646
