Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 307, 100, 103, 0.093143, 0.970874, 1858.000000, 18.038836, 1.773950
1.000000, 1.000000, 0.630210, 243, 100, 109, 0.069667, 0.917431, 1796.000000, 16.477064, 1.942093
2.000000, 2.000000, 0.561675, 191, 100, 122, 0.048924, 0.819672, 1963.000122, 16.090164, 1.988793
3.000000, 3.000000, 0.500593, 163, 100, 156, 0.032652, 0.641026, 2393.999756, 15.346152, 2.085213
4.000000, 4.000000, 0.446154, 152, 100, 162, 0.029321, 0.617284, 2455.000000, 15.154321, 2.111609
5.000000, 5.000000, 0.397635, 132, 100, 261, 0.015805, 0.383142, 3907.000000, 14.969349, 2.137702
6.000000, 6.000000, 0.354393, 111, 100, 435, 0.007974, 0.229885, 6211.000000, 14.278161, 2.241185
7.000000, 7.000000, 0.315853, 106, 100, 623, 0.005317, 0.160514, 8934.000000, 14.340289, 2.231475
8.000000, 8.000000, 0.281504, 105, 100, 1547, 0.002121, 0.064641, 22159.000000, 14.323853, 2.234036
9.000000, 9.000000, 0.250891, 101, 100, 4174, 0.000756, 0.023958, 59809.000000, 14.328941, 2.233243
