Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 1628, 100, 100, 0.508750, 1.000000, 3684.000000, 36.840000, 0.868621
1.000000, -5.020600, 1.260419, 1618, 100, 100, 0.505625, 1.000000, 2595.000000, 25.950001, 1.233141
2.000000, -4.020600, 1.123350, 1604, 100, 100, 0.501250, 1.000000, 2584.000000, 25.840000, 1.238390
3.000000, -3.020600, 1.001187, 1602, 100, 100, 0.500625, 1.000000, 2585.999756, 25.859997, 1.237432
4.000000, -2.020600, 0.892308, 1557, 100, 100, 0.486562, 1.000000, 2553.999756, 25.539997, 1.252937
5.000000, -1.020600, 0.795271, 1621, 100, 100, 0.506562, 1.000000, 2427.000000, 24.270000, 1.318500
6.000000, -0.020600, 0.708786, 1562, 100, 100, 0.488125, 1.000000, 2428.000000, 24.280001, 1.317957
7.000000, 0.979400, 0.631706, 1589, 100, 100, 0.496563, 1.000000, 2432.000000, 24.320000, 1.315789
8.000000, 1.979400, 0.563009, 1576, 100, 100, 0.492500, 1.000000, 2421.000000, 24.209999, 1.321768
9.000000, 2.979400, 0.501782, 1568, 100, 100, 0.490000, 1.000000, 2436.000000, 24.360001, 1.313629
