Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,3.090000,2.000000,6.000000,10.355988,7.791225,2.060000,1.000000,3.000000,62.135925,5.194150,4.620000,2.000000,6.000000,27.705627,11.649016,16.180000,2.000000,11.000000,7.911001,40.796772,1.080000,1.000000,6.000000,118.518517,2.723147,11.090000,2.000000,7.000000,2.885482,27.962683,1.540000,1.000000,6.000000,20.779221,3.883006
1.000000,1.970000,1.000000,2.000000,16.243654,7.777339,1.350000,1.000000,4.000000,94.814812,5.329648,2.820000,1.000000,3.000000,45.390072,11.133044,10.380000,1.000000,12.000000,12.331407,40.979076,0.800000,1.000000,2.000000,160.000000,3.158310,7.020000,1.000000,7.000000,4.558404,27.714172,0.990000,1.000000,2.000000,32.323231,3.908409
2.000000,1.962264,1.000000,4.000000,16.307692,7.831326,1.396226,1.000000,2.000000,91.675674,5.572289,2.886792,1.000000,4.000000,44.339870,11.521084,10.283019,1.000000,12.000000,12.447706,41.039154,0.698113,1.000000,4.000000,183.351349,2.786144,6.849057,1.000000,7.000000,4.672176,27.334339,0.981132,1.000000,4.000000,32.615383,3.915663
3.000000,1.944444,1.000000,2.000000,16.457144,7.783543,1.388889,1.000000,2.000000,92.160004,5.559674,2.842592,1.000000,2.000000,45.029316,11.378798,10.416667,1.000000,11.000000,12.287999,41.697556,0.814815,1.000000,2.000000,157.090912,3.261675,6.611111,1.000000,7.000000,4.840336,26.464048,0.962963,1.000000,2.000000,33.230770,3.854707
4.000000,1.728070,1.000000,2.000000,18.517767,7.786561,1.201754,1.000000,2.000000,106.510956,5.415020,2.543860,1.000000,2.000000,50.317242,11.462451,9.368421,1.000000,8.000000,13.662922,42.213436,0.684211,0.000000,2.000000,187.076920,3.083004,5.815790,1.000000,6.000000,5.502262,26.205536,0.850877,1.000000,2.000000,37.608250,3.833992
5.000000,1.760000,1.000000,2.000000,18.181818,8.073395,1.206667,1.000000,2.000000,106.077347,5.535169,2.500000,1.000000,3.000000,51.200001,11.467891,9.233334,1.000000,10.000000,13.862816,42.354744,0.640000,0.000000,2.000000,200.000000,2.935780,5.613333,1.000000,6.000000,5.700713,25.749235,0.846667,1.000000,2.000000,37.795273,3.883792
6.000000,1.715152,1.000000,2.000000,18.657244,7.918299,1.218182,1.000000,2.000000,105.074623,5.623951,2.521212,1.000000,2.000000,50.769230,11.639620,9.206060,1.000000,9.000000,13.903885,42.501396,0.666667,1.000000,2.000000,192.000000,3.077784,5.545455,1.000000,5.000000,5.770492,25.601566,0.787879,1.000000,2.000000,40.615383,3.637381
7.000000,1.756667,1.000000,2.000000,18.216318,8.055640,1.240000,1.000000,2.000000,103.225807,5.686334,2.633333,1.000000,2.000000,48.607594,12.075818,9.233334,1.000000,9.000000,13.862816,42.341793,0.716667,1.000000,2.000000,178.604660,3.286457,5.466667,1.000000,6.000000,5.853659,25.068787,0.760000,1.000000,2.000000,42.105263,3.485173
8.000000,1.735144,1.000000,3.000000,18.442270,8.020719,1.222411,1.000000,2.000000,104.711105,5.650605,2.548387,1.000000,3.000000,50.227848,11.779941,9.241087,1.000000,10.000000,13.851185,42.717003,0.651952,1.000000,3.000000,196.333344,3.013656,5.456706,1.000000,6.000000,5.864344,25.223669,0.777589,0.000000,3.000000,41.152840,3.594412
9.000000,1.717373,1.000000,3.000000,18.633116,7.922648,1.211755,0.000000,2.000000,105.631950,5.590112,2.544512,1.000000,3.000000,50.304352,11.738437,9.216076,1.000000,8.000000,13.888775,42.515949,0.658600,1.000000,3.000000,194.351700,3.038278,5.554019,1.000000,5.000000,5.761593,25.622011,0.774417,1.000000,3.000000,41.321430,3.572568
10.000000,1.744609,1.000000,3.000000,18.342215,8.074759,1.212265,1.000000,2.000000,105.587433,5.610856,2.541305,1.000000,3.000000,50.367821,11.762191,9.232148,1.000000,10.000000,13.864595,42.730125,0.645197,0.000000,3.000000,198.388885,2.986235,5.451694,1.000000,6.000000,5.869735,25.232649,0.778493,1.000000,3.000000,41.105038,3.603183
