Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 286, 100, 105, 0.085119, 0.952381, 3007.000000, 28.638096, 1.117393
1.000000, -5.020600, 1.260419, 222, 100, 112, 0.061942, 0.892857, 3265.999756, 29.160711, 1.097367
2.000000, -4.020600, 1.123350, 184, 100, 128, 0.044922, 0.781250, 3502.000244, 27.359377, 1.169617
3.000000, -3.020600, 1.001187, 150, 100, 185, 0.025338, 0.540541, 4771.000000, 25.789188, 1.240830
4.000000, -2.020600, 0.892308, 116, 100, 280, 0.012946, 0.357143, 7163.000000, 25.582144, 1.250872
5.000000, -1.020600, 0.795271, 114, 100, 454, 0.007847, 0.220264, 11571.000000, 25.486784, 1.255553
6.000000, -0.020600, 0.708786, 104, 100, 1122, 0.002897, 0.089127, 28302.000000, 25.224600, 1.268603
7.000000, 0.979400, 0.631706, 101, 100, 2665, 0.001184, 0.037523, 67072.000000, 25.167730, 1.271469
8.000000, 1.979400, 0.563009, 101, 100, 8285, 0.000381, 0.012070, 207522.000000, 25.047918, 1.277551
9.000000, 2.979400, 0.501782, 101, 100, 39315, 0.000080, 0.002544, 980498.000000, 24.939539, 1.283103
