Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 1641, 100, 100, 0.512812, 1.000000, 1871.000122, 18.710001, 1.710315
1.000000, -2.010300, 0.891251, 1618, 100, 100, 0.505625, 1.000000, 1764.999878, 17.650000, 1.813031
2.000000, -1.010300, 0.794328, 1560, 100, 100, 0.487500, 1.000000, 1731.000122, 17.310001, 1.848642
3.000000, -0.010300, 0.707946, 1570, 100, 100, 0.490625, 1.000000, 1734.000000, 17.340000, 1.845444
4.000000, 0.989700, 0.630957, 1617, 100, 100, 0.505313, 1.000000, 1727.000122, 17.270000, 1.852924
5.000000, 1.989700, 0.562341, 1544, 100, 100, 0.482500, 1.000000, 1727.000122, 17.270000, 1.852924
6.000000, 2.989700, 0.501187, 1587, 100, 100, 0.495937, 1.000000, 1728.999878, 17.289999, 1.850781
7.000000, 3.989700, 0.446684, 1637, 100, 100, 0.511563, 1.000000, 1726.000000, 17.260000, 1.853998
8.000000, 4.989700, 0.398107, 1547, 100, 100, 0.483438, 1.000000, 1734.000000, 17.340000, 1.845444
9.000000, 5.989700, 0.354813, 1646, 100, 100, 0.514375, 1.000000, 1728.000000, 17.280001, 1.851852
