Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.350000,2.000000,27.000000,13.617022,11.017345,1.290000,0.000000,2.000000,74.418610,6.047820,2.360000,2.000000,27.000000,40.677967,11.064228,8.610000,2.000000,27.000000,11.149826,40.365681,0.780000,1.000000,27.000000,123.076927,3.656821,4.780000,2.000000,27.000000,6.694561,22.409754,1.160000,1.000000,27.000000,27.586208,5.438350
1.000000,2.070000,2.000000,3.000000,15.458938,9.413370,2.040000,1.000000,68.000000,47.058823,9.276944,2.540000,2.000000,3.000000,37.795277,11.550705,8.510000,2.000000,10.000000,11.280846,38.699409,0.780000,1.000000,3.000000,123.076927,3.547067,4.830000,2.000000,5.000000,6.625259,21.964529,1.220000,2.000000,3.000000,26.229507,5.547976
2.000000,2.080000,1.000000,3.000000,15.384616,9.909481,1.310000,1.000000,2.000000,73.282448,6.241067,2.490000,1.000000,3.000000,38.554218,11.862792,8.470000,1.000000,9.000000,11.334120,40.352551,0.810000,1.000000,3.000000,118.518517,3.858980,4.780000,1.000000,5.000000,6.694561,22.772751,1.050000,1.000000,3.000000,30.476192,5.002382
3.000000,2.070000,2.000000,3.000000,15.458938,9.843081,1.300000,1.000000,2.000000,73.846153,6.181645,2.450000,2.000000,3.000000,39.183674,11.650023,8.510000,2.000000,8.000000,11.280846,40.466000,0.800000,1.000000,3.000000,120.000000,3.804089,4.820000,2.000000,5.000000,6.639004,22.919640,1.080000,1.000000,3.000000,29.629629,5.135521
4.000000,1.940000,1.000000,3.000000,16.494844,9.857723,1.240000,1.000000,2.000000,77.419357,6.300813,2.340000,1.000000,3.000000,41.025642,11.890243,8.000000,1.000000,7.000000,12.000000,40.650406,0.730000,0.000000,3.000000,131.506851,3.709350,4.460000,1.000000,4.000000,7.174888,22.662601,0.970000,1.000000,3.000000,32.989689,4.928862
5.000000,1.830000,1.000000,2.000000,17.486338,9.886548,1.150000,1.000000,2.000000,83.478264,6.212858,2.190000,1.000000,3.000000,43.835617,11.831442,7.600000,1.000000,9.000000,12.631579,41.058887,0.620000,0.000000,2.000000,154.838715,3.349541,4.190000,1.000000,4.000000,7.637231,22.636412,0.930000,1.000000,2.000000,34.408604,5.024311
6.000000,1.770000,1.000000,2.000000,18.079096,9.725274,1.150000,1.000000,2.000000,83.478264,6.318681,2.130000,1.000000,2.000000,45.070419,11.703297,7.480000,1.000000,8.000000,12.834225,41.098900,0.600000,0.000000,2.000000,160.000000,3.296703,4.140000,1.000000,4.000000,7.729469,22.747252,0.930000,1.000000,2.000000,34.408604,5.109890
7.000000,1.760000,1.000000,2.000000,18.181818,10.062893,1.110000,1.000000,2.000000,86.486488,6.346484,2.100000,1.000000,2.000000,45.714287,12.006861,7.020000,1.000000,7.000000,13.675214,40.137222,0.680000,1.000000,2.000000,141.176468,3.887936,4.000000,1.000000,4.000000,8.000000,22.870213,0.820000,1.000000,2.000000,39.024391,4.688394
8.000000,1.740000,1.000000,2.000000,18.390804,9.886363,1.120000,1.000000,2.000000,85.714287,6.363636,2.140000,1.000000,2.000000,44.859810,12.159092,7.130000,1.000000,6.000000,13.464235,40.511364,0.660000,1.000000,2.000000,145.454544,3.750000,3.990000,1.000000,4.000000,8.020050,22.670454,0.820000,1.000000,2.000000,39.024391,4.659091
9.000000,1.790000,1.000000,2.000000,17.877096,10.246137,1.160000,1.000000,2.000000,82.758621,6.639955,2.070000,1.000000,2.000000,46.376812,11.848885,7.060000,1.000000,7.000000,13.597733,40.412136,0.640000,1.000000,2.000000,150.000000,3.663423,3.940000,1.000000,4.000000,8.121827,22.552948,0.810000,1.000000,2.000000,39.506172,4.636520
