Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 495, 100, 100, 0.154687, 1.000000, 3208.000000, 32.080002, 0.997506
1.000000, -5.020600, 1.260419, 377, 100, 100, 0.117812, 1.000000, 3045.000000, 30.450001, 1.050903
2.000000, -4.020600, 1.123350, 319, 100, 107, 0.093166, 0.934579, 3128.000000, 29.233644, 1.094629
3.000000, -3.020600, 1.001187, 246, 100, 110, 0.069886, 0.909091, 3079.000000, 27.990910, 1.143228
4.000000, -2.020600, 0.892308, 202, 100, 123, 0.051321, 0.813008, 3279.000000, 26.658537, 1.200366
5.000000, -1.020600, 0.795271, 161, 100, 147, 0.034226, 0.680272, 3894.000244, 26.489798, 1.208012
6.000000, -0.020600, 0.708786, 131, 100, 223, 0.018358, 0.448430, 5848.000000, 26.224215, 1.220246
7.000000, 0.979400, 0.631706, 113, 100, 376, 0.009392, 0.265957, 9803.000000, 26.071808, 1.227379
8.000000, 1.979400, 0.563009, 105, 100, 904, 0.003630, 0.110619, 23426.000000, 25.913717, 1.234867
9.000000, 2.979400, 0.501782, 104, 100, 1993, 0.001631, 0.050176, 51373.000000, 25.776718, 1.241430
10.000000, 3.979400, 0.447214, 100, 100, 4850, 0.000644, 0.020619, 123965.000000, 25.559793, 1.251966
