Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 267, 100, 105, 0.079464, 0.952381, 1542.000000, 14.685715, 2.178988
1.000000, 1.000000, 0.630210, 212, 100, 118, 0.056144, 0.847458, 1692.000000, 14.338983, 2.231678
2.000000, 2.000000, 0.561675, 163, 100, 146, 0.034889, 0.684932, 2082.000000, 14.260274, 2.243996
3.000000, 3.000000, 0.500593, 155, 100, 178, 0.027212, 0.561798, 2529.000000, 14.207865, 2.252274
4.000000, 4.000000, 0.446154, 120, 100, 291, 0.012887, 0.343643, 4147.000000, 14.250859, 2.245479
5.000000, 5.000000, 0.397635, 108, 100, 506, 0.006670, 0.197628, 7242.000000, 14.312253, 2.235847
6.000000, 6.000000, 0.354393, 105, 100, 1300, 0.002524, 0.076923, 18564.000000, 14.280000, 2.240896
7.000000, 7.000000, 0.315853, 102, 100, 3785, 0.000842, 0.026420, 54177.000000, 14.313606, 2.235635
8.000000, 8.000000, 0.281504, 101, 100, 15713, 0.000201, 0.006364, 222681.000000, 14.171768, 2.258010
9.000000, 9.000000, 0.250891, 100, 100, 69225, 0.000045, 0.001445, 987530.000000, 14.265511, 2.243172
