Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 267, 100, 105, 0.079464, 0.952381, 1616.999878, 15.399999, 2.077922
1.000000, 1.000000, 0.630210, 200, 100, 127, 0.049213, 0.787402, 2095.000000, 16.496063, 1.939857
2.000000, 2.000000, 0.561675, 169, 100, 127, 0.041585, 0.787402, 2094.000000, 16.488190, 1.940783
3.000000, 3.000000, 0.500593, 146, 100, 177, 0.025777, 0.564972, 2753.000000, 15.553673, 2.057392
4.000000, 4.000000, 0.446154, 117, 100, 345, 0.010598, 0.289855, 5245.000000, 15.202899, 2.104862
5.000000, 5.000000, 0.397635, 115, 100, 554, 0.006487, 0.180505, 8131.999512, 14.678699, 2.180030
6.000000, 6.000000, 0.354393, 108, 100, 1436, 0.002350, 0.069638, 21495.000000, 14.968663, 2.137800
7.000000, 7.000000, 0.315853, 103, 100, 3926, 0.000820, 0.025471, 58527.000000, 14.907539, 2.146565
8.000000, 8.000000, 0.281504, 101, 100, 14922, 0.000212, 0.006702, 220985.000000, 14.809342, 2.160798
9.000000, 9.000000, 0.250891, 100, 100, 89925, 0.000035, 0.001112, 1294181.000000, 14.391782, 2.223491
