Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 1610, 100, 100, 0.503125, 1.000000, 2597.000000, 25.969999, 1.232191
1.000000, -3.771213, 1.091555, 1596, 100, 100, 0.498750, 1.000000, 2489.999756, 24.899998, 1.285141
2.000000, -2.771213, 0.972849, 1551, 100, 100, 0.484688, 1.000000, 2469.000000, 24.690001, 1.296071
3.000000, -1.771213, 0.867053, 1644, 100, 100, 0.513750, 1.000000, 2493.000000, 24.930000, 1.283594
4.000000, -0.771213, 0.772762, 1625, 100, 100, 0.507812, 1.000000, 2217.999756, 22.179998, 1.442741
5.000000, 0.228787, 0.688725, 1577, 100, 100, 0.492813, 1.000000, 2180.000000, 21.799999, 1.467890
6.000000, 1.228787, 0.613826, 1580, 100, 100, 0.493750, 1.000000, 2118.000000, 21.180000, 1.510859
7.000000, 2.228787, 0.547073, 1594, 100, 100, 0.498125, 1.000000, 2056.000000, 20.559999, 1.556420
8.000000, 3.228787, 0.487580, 1576, 100, 100, 0.492500, 1.000000, 2061.000000, 20.610001, 1.552644
9.000000, 4.228787, 0.434556, 1618, 100, 100, 0.505625, 1.000000, 2060.000000, 20.600000, 1.553398
