Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 479, 100, 100, 0.149687, 1.000000, 1928.000000, 19.280001, 1.659751
1.000000, -2.010300, 0.891251, 377, 100, 100, 0.117812, 1.000000, 1887.000122, 18.870001, 1.695813
2.000000, -1.010300, 0.794328, 344, 100, 106, 0.101415, 0.943396, 1991.000122, 18.783020, 1.703666
3.000000, -0.010300, 0.707946, 275, 100, 112, 0.076730, 0.892857, 2094.000000, 18.696428, 1.711557
4.000000, 0.989700, 0.630957, 205, 100, 123, 0.052083, 0.813008, 2286.000244, 18.585367, 1.721785
5.000000, 1.989700, 0.562341, 157, 100, 132, 0.037169, 0.757576, 2451.000000, 18.568182, 1.723378
6.000000, 2.989700, 0.501187, 135, 100, 188, 0.022440, 0.531915, 3485.000000, 18.537233, 1.726255
7.000000, 3.989700, 0.446684, 118, 100, 337, 0.010942, 0.296736, 6223.000000, 18.465876, 1.732926
8.000000, 4.989700, 0.398107, 106, 100, 667, 0.004966, 0.149925, 12294.000000, 18.431784, 1.736131
9.000000, 5.989700, 0.354813, 102, 100, 1378, 0.002313, 0.072569, 25512.000000, 18.513788, 1.728441
