Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 1559, 100, 100, 0.487188, 1.000000, 2527.000000, 25.270000, 1.266324
1.000000, -3.771213, 1.091555, 1582, 100, 100, 0.494375, 1.000000, 2301.000000, 23.010000, 1.390700
2.000000, -2.771213, 0.972849, 1640, 100, 100, 0.512500, 1.000000, 2229.000000, 22.290001, 1.435621
3.000000, -1.771213, 0.867053, 1630, 100, 100, 0.509375, 1.000000, 2136.000000, 21.360001, 1.498127
4.000000, -0.771213, 0.772762, 1583, 100, 100, 0.494687, 1.000000, 2081.000000, 20.809999, 1.537722
5.000000, 0.228787, 0.688725, 1656, 100, 100, 0.517500, 1.000000, 2023.000122, 20.230001, 1.581809
6.000000, 1.228787, 0.613826, 1613, 100, 100, 0.504062, 1.000000, 2023.000122, 20.230001, 1.581809
7.000000, 2.228787, 0.547073, 1563, 100, 100, 0.488438, 1.000000, 2027.000122, 20.270000, 1.578688
8.000000, 3.228787, 0.487580, 1653, 100, 100, 0.516563, 1.000000, 2028.000000, 20.280001, 1.577909
9.000000, 4.228787, 0.434556, 1554, 100, 100, 0.485625, 1.000000, 2023.000122, 20.230001, 1.581809
