Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 384, 100, 102, 0.117647, 0.980392, 4738.000000, 46.450981, 0.688898
1.000000, -5.020600, 1.260419, 323, 100, 105, 0.096131, 0.952381, 2951.000000, 28.104761, 1.138597
2.000000, -4.020600, 1.123350, 267, 100, 108, 0.077257, 0.925926, 3027.000000, 28.027779, 1.141724
3.000000, -3.020600, 1.001187, 203, 100, 125, 0.050750, 0.800000, 3489.999756, 27.919998, 1.146132
4.000000, -2.020600, 0.892308, 148, 100, 155, 0.029839, 0.645161, 4114.000000, 26.541935, 1.205639
5.000000, -1.020600, 0.795271, 136, 100, 260, 0.016346, 0.384615, 6819.999512, 26.230768, 1.219941
6.000000, -0.020600, 0.708786, 109, 100, 401, 0.008494, 0.249377, 10481.000000, 26.137157, 1.224311
7.000000, 0.979400, 0.631706, 105, 100, 923, 0.003555, 0.108342, 24138.000000, 26.151680, 1.223631
8.000000, 1.979400, 0.563009, 100, 100, 2904, 0.001076, 0.034435, 75452.000000, 25.982094, 1.231617
9.000000, 2.979400, 0.501782, 100, 100, 12798, 0.000244, 0.007814, 328924.000000, 25.701202, 1.245078
