Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 278, 100, 108, 0.080440, 0.925926, 3263.000000, 30.212963, 1.059148
1.000000, -2.010300, 0.891251, 211, 100, 112, 0.058873, 0.892857, 2292.000000, 20.464285, 1.563700
2.000000, -1.010300, 0.794328, 168, 100, 151, 0.034768, 0.662252, 3057.000000, 20.245033, 1.580635
3.000000, -0.010300, 0.707946, 151, 100, 174, 0.027119, 0.574713, 3505.000000, 20.143679, 1.588588
4.000000, 0.989700, 0.630957, 124, 100, 295, 0.013136, 0.338983, 5488.000000, 18.603390, 1.720117
5.000000, 1.989700, 0.562341, 107, 100, 532, 0.006285, 0.187970, 9491.000000, 17.840225, 1.793699
6.000000, 2.989700, 0.501187, 103, 100, 1433, 0.002246, 0.069784, 25447.000000, 17.757851, 1.802020
7.000000, 3.989700, 0.446684, 101, 100, 4315, 0.000731, 0.023175, 76556.000000, 17.741831, 1.803647
8.000000, 4.989700, 0.398107, 101, 100, 17032, 0.000185, 0.005871, 300888.000000, 17.666040, 1.811385
9.000000, 5.989700, 0.354813, 100, 100, 89944, 0.000035, 0.001112, 1590914.000000, 17.687828, 1.809154
