Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 350, 100, 103, 0.106189, 0.970874, 2881.999756, 27.980579, 1.143650
1.000000, -3.771213, 1.091555, 279, 100, 107, 0.081484, 0.934579, 2758.000244, 25.775703, 1.241479
2.000000, -2.771213, 0.972849, 229, 100, 117, 0.061165, 0.854701, 2911.000000, 24.880342, 1.286156
3.000000, -1.771213, 0.867053, 188, 100, 133, 0.044173, 0.751880, 3187.000000, 23.962406, 1.335425
4.000000, -0.771213, 0.772762, 152, 100, 165, 0.028788, 0.606061, 3881.000000, 23.521212, 1.360474
5.000000, 0.228787, 0.688725, 127, 100, 232, 0.017107, 0.431034, 5206.000000, 22.439655, 1.426047
6.000000, 1.228787, 0.613826, 113, 100, 468, 0.007545, 0.213675, 10469.000000, 22.369658, 1.430509
7.000000, 2.228787, 0.547073, 105, 100, 955, 0.003436, 0.104712, 21299.000000, 22.302618, 1.434809
8.000000, 3.228787, 0.487580, 101, 100, 3328, 0.000948, 0.030048, 74132.000000, 22.275240, 1.436573
9.000000, 4.228787, 0.434556, 101, 100, 11965, 0.000264, 0.008358, 264960.000000, 22.144588, 1.445048
