Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.161905,2.000000,4.000000,14.801762,10.341685,1.342857,1.000000,3.000000,71.489365,6.423690,2.466667,2.000000,4.000000,38.918919,11.799544,8.523809,2.000000,9.000000,11.262570,40.774487,0.752381,1.000000,4.000000,127.594933,3.599089,4.628572,2.000000,5.000000,6.913580,22.141230,1.028571,1.000000,4.000000,31.111109,4.920273
1.000000,2.059322,2.000000,3.000000,15.539094,10.451612,1.254237,1.000000,2.000000,76.540543,6.365592,2.389831,2.000000,3.000000,40.170212,12.129033,7.983051,2.000000,7.000000,12.025477,40.516129,0.694915,1.000000,3.000000,138.146347,3.526882,4.372881,2.000000,4.000000,7.317829,22.193548,0.949153,1.000000,3.000000,33.714287,4.817204
2.000000,1.933333,1.000000,2.000000,16.551725,10.338680,1.225000,1.000000,2.000000,78.367348,6.550802,2.283333,1.000000,3.000000,42.043797,12.210338,7.550000,1.000000,8.000000,12.715232,40.374329,0.650000,1.000000,2.000000,147.692307,3.475936,4.116667,1.000000,4.000000,7.773279,22.014261,0.941667,1.000000,2.000000,33.982300,5.035650
3.000000,1.885542,1.000000,2.000000,16.971247,10.265661,1.150602,1.000000,2.000000,83.434555,6.264349,2.216867,1.000000,2.000000,43.304348,12.069530,7.542169,1.000000,7.000000,12.728435,41.062645,0.716867,0.000000,2.000000,133.915970,3.902919,3.993976,1.000000,4.000000,8.012067,21.744835,0.861446,0.000000,2.000000,37.146854,4.690062
4.000000,1.870968,1.000000,2.000000,17.103449,10.618389,1.103943,1.000000,2.000000,86.961044,6.265256,2.168459,1.000000,2.000000,44.271076,12.306753,7.193548,1.000000,7.000000,13.345292,40.825874,0.673835,1.000000,2.000000,142.468094,3.824247,3.774194,1.000000,4.000000,8.478633,21.419853,0.835125,1.000000,2.000000,38.317596,4.739625
5.000000,1.787879,1.000000,2.000000,17.898306,10.387323,1.070707,1.000000,2.000000,89.660378,6.220657,2.093434,1.000000,2.000000,45.857658,12.162558,7.133838,1.000000,7.000000,13.456991,41.446590,0.681818,0.000000,2.000000,140.800003,3.961267,3.608586,1.000000,3.000000,8.867740,20.965374,0.835859,1.000000,2.000000,38.283989,4.856221
6.000000,1.829766,1.000000,2.000000,17.488579,10.581231,1.089704,1.000000,4.000000,88.097290,6.301579,2.148828,1.000000,2.000000,44.675522,12.426315,7.104995,1.000000,8.000000,13.511621,41.087006,0.671763,1.000000,2.000000,142.907440,3.884697,3.628950,1.000000,4.000000,8.817977,20.985617,0.818552,1.000000,2.000000,39.093399,4.733553
7.000000,1.807010,1.000000,3.000000,17.708813,10.504867,1.082216,1.000000,2.000000,88.706909,6.291349,2.130247,1.000000,3.000000,45.065205,12.383970,7.107313,1.000000,6.000000,13.507215,41.317635,0.668109,1.000000,3.000000,143.689117,3.883984,3.583730,1.000000,4.000000,8.929244,20.833647,0.823020,1.000000,3.000000,38.881176,4.784544
8.000000,1.803550,1.000000,3.000000,17.742781,10.518525,1.086414,1.000000,3.000000,88.364075,6.336100,2.133656,1.000000,3.000000,44.993195,12.443741,7.092283,1.000000,8.000000,13.535839,41.363052,0.674589,1.000000,3.000000,142.308823,3.934286,3.534624,1.000000,4.000000,9.053296,20.614359,0.821303,0.000000,3.000000,38.962486,4.789937
9.000000,1.807786,1.000000,3.000000,17.701206,10.591405,1.087460,1.000000,3.000000,88.279144,6.371176,2.120548,1.000000,3.000000,45.271317,12.423803,7.079720,1.000000,8.000000,13.559857,41.478455,0.674011,1.000000,3.000000,142.430939,3.948875,3.483811,1.000000,3.000000,9.185343,20.410849,0.815091,1.000000,3.000000,39.259411,4.775432
