Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 342, 100, 102, 0.104779, 0.980392, 1959.000122, 19.205883, 1.666156
1.000000, -2.010300, 0.891251, 288, 100, 109, 0.082569, 0.917431, 2092.000000, 19.192661, 1.667304
2.000000, -1.010300, 0.794328, 190, 100, 123, 0.048272, 0.813008, 2353.999756, 19.138210, 1.672048
3.000000, -0.010300, 0.707946, 182, 100, 153, 0.037173, 0.653595, 2863.000000, 18.712418, 1.710094
4.000000, 0.989700, 0.630957, 131, 100, 233, 0.017570, 0.429185, 4339.999512, 18.626608, 1.717973
5.000000, 1.989700, 0.562341, 120, 100, 411, 0.009124, 0.243309, 7635.000000, 18.576643, 1.722593
6.000000, 2.989700, 0.501187, 101, 100, 1011, 0.003122, 0.098912, 18673.000000, 18.469831, 1.732555
7.000000, 3.989700, 0.446684, 102, 100, 2836, 0.001124, 0.035261, 52242.000000, 18.421015, 1.737146
8.000000, 4.989700, 0.398107, 100, 100, 11043, 0.000283, 0.009056, 204673.000000, 18.534185, 1.726539
9.000000, 5.989700, 0.354813, 100, 100, 72790, 0.000043, 0.001374, 1334642.000000, 18.335514, 1.745247
