Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 329, 100, 106, 0.096993, 0.943396, 2981.000000, 28.122641, 1.137873
1.000000, -3.771213, 1.091555, 227, 100, 110, 0.064489, 0.909091, 2871.000000, 26.100000, 1.226054
2.000000, -2.771213, 0.972849, 201, 100, 121, 0.051911, 0.826446, 3036.000000, 25.090910, 1.275362
3.000000, -1.771213, 0.867053, 157, 100, 155, 0.031653, 0.645161, 3708.000000, 23.922581, 1.337648
4.000000, -0.771213, 0.772762, 127, 100, 211, 0.018809, 0.473934, 4807.000000, 22.781990, 1.404618
5.000000, 0.228787, 0.688725, 119, 100, 373, 0.009970, 0.268097, 8432.000000, 22.605898, 1.415560
6.000000, 1.228787, 0.613826, 106, 100, 837, 0.003958, 0.119474, 18908.000000, 22.590202, 1.416543
7.000000, 2.228787, 0.547073, 100, 100, 1974, 0.001583, 0.050659, 44394.000000, 22.489361, 1.422895
8.000000, 3.228787, 0.487580, 102, 100, 6118, 0.000521, 0.016345, 136489.000000, 22.309414, 1.434372
9.000000, 4.228787, 0.434556, 100, 100, 26604, 0.000117, 0.003759, 595899.000000, 22.398849, 1.428645
