Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 1005, 100, 100, 0.314063, 1.000000, 3235.000000, 32.349998, 0.989181
1.000000, -5.020600, 1.260419, 968, 100, 100, 0.302500, 1.000000, 2921.999756, 29.219997, 1.095140
2.000000, -4.020600, 1.123350, 868, 100, 100, 0.271250, 1.000000, 2796.000000, 27.959999, 1.144492
3.000000, -3.020600, 1.001187, 747, 100, 100, 0.233437, 1.000000, 2733.000000, 27.330000, 1.170874
4.000000, -2.020600, 0.892308, 634, 100, 100, 0.198125, 1.000000, 2727.000000, 27.270000, 1.173451
5.000000, -1.020600, 0.795271, 537, 100, 100, 0.167812, 1.000000, 2621.000000, 26.209999, 1.220908
6.000000, -0.020600, 0.708786, 430, 100, 100, 0.134375, 1.000000, 2564.000000, 25.639999, 1.248050
7.000000, 0.979400, 0.631706, 321, 100, 109, 0.092030, 0.917431, 2795.000000, 25.642202, 1.247943
8.000000, 1.979400, 0.563009, 222, 100, 113, 0.061394, 0.884956, 2880.000000, 25.486725, 1.255556
9.000000, 2.979400, 0.501782, 171, 100, 142, 0.037632, 0.704225, 3631.000000, 25.570423, 1.251446
