Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 479, 100, 101, 0.148205, 0.990099, 2792.000000, 27.643564, 1.157593
1.000000, -5.020600, 1.260419, 376, 100, 102, 0.115196, 0.980392, 3028.000000, 29.686274, 1.077939
2.000000, -4.020600, 1.123350, 294, 100, 106, 0.086675, 0.943396, 3057.999756, 28.849054, 1.109222
3.000000, -3.020600, 1.001187, 234, 100, 116, 0.063039, 0.862069, 3147.000000, 27.129311, 1.179536
4.000000, -2.020600, 0.892308, 191, 100, 128, 0.046631, 0.781250, 3428.000000, 26.781250, 1.194866
5.000000, -1.020600, 0.795271, 153, 100, 162, 0.029514, 0.617284, 4307.000000, 26.586420, 1.203622
6.000000, -0.020600, 0.708786, 140, 100, 207, 0.021135, 0.483092, 5442.000000, 26.289856, 1.217200
7.000000, 0.979400, 0.631706, 115, 100, 423, 0.008496, 0.236407, 10895.000000, 25.756500, 1.242405
8.000000, 1.979400, 0.563009, 104, 100, 856, 0.003797, 0.116822, 22155.000000, 25.882010, 1.236380
9.000000, 2.979400, 0.501782, 101, 100, 2109, 0.001497, 0.047416, 53885.000000, 25.550024, 1.252445
10.000000, 3.979400, 0.447214, 101, 100, 6152, 0.000513, 0.016255, 156054.000000, 25.366385, 1.261512
