Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 391, 100, 101, 0.120978, 0.990099, 3344.000000, 33.108910, 0.966507
1.000000, -5.020600, 1.260419, 377, 100, 105, 0.112202, 0.952381, 3108.000000, 29.600000, 1.081081
2.000000, -4.020600, 1.123350, 309, 100, 103, 0.093750, 0.970874, 2974.000244, 28.873789, 1.108272
3.000000, -3.020600, 1.001187, 230, 100, 118, 0.060911, 0.847458, 3193.999756, 27.067795, 1.182217
4.000000, -2.020600, 0.892308, 176, 100, 137, 0.040146, 0.729927, 3573.000000, 26.080292, 1.226980
5.000000, -1.020600, 0.795271, 159, 100, 167, 0.029753, 0.598802, 4336.000000, 25.964071, 1.232472
6.000000, -0.020600, 0.708786, 126, 100, 257, 0.015321, 0.389105, 6632.000000, 25.805447, 1.240048
7.000000, 0.979400, 0.631706, 105, 100, 477, 0.006879, 0.209644, 12266.000000, 25.714884, 1.244415
8.000000, 1.979400, 0.563009, 107, 100, 1127, 0.002967, 0.088731, 28884.000000, 25.629105, 1.248581
9.000000, 2.979400, 0.501782, 102, 100, 3027, 0.001053, 0.033036, 77497.000000, 25.601915, 1.249906
