Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 271, 100, 109, 0.077695, 0.917431, 1895.000122, 17.385323, 1.840633
1.000000, 1.000000, 0.630210, 225, 100, 127, 0.055364, 0.787402, 2120.000000, 16.692913, 1.916981
2.000000, 2.000000, 0.561675, 164, 100, 131, 0.039122, 0.763359, 2107.000000, 16.083969, 1.989559
3.000000, 3.000000, 0.500593, 138, 100, 187, 0.023061, 0.534759, 2872.000000, 15.358289, 2.083565
4.000000, 4.000000, 0.446154, 131, 100, 340, 0.012040, 0.294118, 4989.000000, 14.673530, 2.180798
5.000000, 5.000000, 0.397635, 113, 100, 520, 0.006791, 0.192308, 7830.000000, 15.057693, 2.125160
6.000000, 6.000000, 0.354393, 102, 100, 1409, 0.002262, 0.070972, 20740.000000, 14.719660, 2.173963
7.000000, 7.000000, 0.315853, 100, 100, 3603, 0.000867, 0.027755, 53374.000000, 14.813766, 2.160153
8.000000, 8.000000, 0.281504, 100, 100, 16351, 0.000191, 0.006116, 241516.000000, 14.770718, 2.166449
9.000000, 9.000000, 0.250891, 100, 100, 82818, 0.000038, 0.001207, 1215494.000000, 14.676688, 2.180328
