Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame, SNR throughput
0.000000, -6.020600, 1.414214, 291, 100, 110, 0.082670, 0.909091, 2781.000000, 25.281818, 1.265732
1.000000, -5.020600, 1.260419, 206, 100, 124, 0.051915, 0.806452, 2916.000000, 23.516129, 1.360768
2.000000, -4.020600, 1.123350, 171, 100, 133, 0.040179, 0.751880, 2943.000000, 22.127819, 1.446143
3.000000, -3.020600, 1.001187, 138, 100, 192, 0.022461, 0.520833, 4120.000000, 21.458334, 1.491262
4.000000, -2.020600, 0.892308, 115, 100, 317, 0.011337, 0.315457, 6296.000000, 19.861198, 1.611182
5.000000, -1.020600, 0.795271, 108, 100, 642, 0.005257, 0.155763, 12504.000977, 19.476637, 1.642994
6.000000, -0.020600, 0.708786, 105, 100, 1393, 0.002356, 0.071788, 27358.000000, 19.639627, 1.629359
7.000000, 0.979400, 0.631706, 101, 100, 4057, 0.000778, 0.024649, 79728.000000, 19.651960, 1.628336
8.000000, 1.979400, 0.563009, 101, 100, 13004, 0.000243, 0.007690, 256341.000000, 19.712473, 1.623338
9.000000, 2.979400, 0.501782, 100, 100, 102433, 0.000031, 0.000976, 2013720.000000, 19.658899, 1.627762
