Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,0.915094,0.000000,3.000000,34.969074,7.326283,1.084906,1.000000,2.000000,58.991306,8.685801,1.132075,0.000000,3.000000,56.533337,9.063443,6.235849,0.000000,5.000000,10.263238,49.924469,0.716981,0.000000,3.000000,89.263161,5.740181,1.386792,0.000000,3.000000,23.074831,11.102718,1.018868,0.000000,3.000000,31.407406,8.157100
1.000000,0.930435,0.000000,1.000000,34.392525,7.787482,1.104348,1.000000,2.000000,57.952755,9.243086,1.069565,0.000000,1.000000,59.837402,8.951964,5.826087,0.000000,5.000000,10.985075,48.762737,0.817391,0.000000,1.000000,78.297874,6.841339,1.208696,0.000000,1.000000,26.474821,10.116448,0.991304,0.000000,1.000000,32.280701,8.296943
2.000000,0.884058,0.000000,3.000000,36.196720,7.692307,1.072464,1.000000,2.000000,59.675678,9.331652,1.072464,0.000000,3.000000,59.675678,9.331652,5.615942,0.000000,5.000000,11.396129,48.865067,0.717391,0.000000,3.000000,89.212120,6.242118,1.202899,0.000000,3.000000,26.602411,10.466581,0.927536,0.000000,3.000000,34.500000,8.070618
3.000000,0.885714,0.000000,1.000000,36.129032,7.812500,1.045714,0.000000,2.000000,61.202187,9.223790,1.022857,0.000000,1.000000,62.569828,9.022178,5.520000,0.000000,4.000000,11.594203,48.689514,0.731429,0.000000,1.000000,87.500000,6.451612,1.182857,0.000000,1.000000,27.053141,10.433468,0.948571,0.000000,1.000000,33.734940,8.366936
4.000000,0.832727,0.000000,1.000000,38.427948,7.813033,1.000000,0.000000,2.000000,64.000000,9.382463,0.978182,0.000000,1.000000,65.427505,9.177755,5.229091,0.000000,5.000000,12.239222,49.061749,0.683636,0.000000,1.000000,93.617020,6.414193,1.061818,0.000000,1.000000,30.136988,9.962469,0.872727,0.000000,1.000000,36.666668,8.188332
5.000000,0.755230,0.000000,1.000000,42.371189,7.536534,0.926778,0.000000,1.000000,69.056435,9.248434,0.912134,0.000000,1.000000,70.165138,9.102296,4.930963,0.000000,6.000000,12.979210,49.206680,0.675732,0.000000,1.000000,94.712074,6.743215,0.993724,0.000000,1.000000,32.202106,9.916493,0.826360,0.000000,1.000000,38.724052,8.246346
6.000000,0.762061,0.000000,1.000000,41.991417,7.694213,0.923957,0.000000,1.000000,69.267258,9.328819,0.903516,0.000000,1.000000,70.834389,9.122430,4.886345,0.000000,4.000000,13.097725,49.335423,0.645135,0.000000,1.000000,99.204056,6.513662,0.988553,0.000000,1.000000,32.370552,9.981012,0.794767,0.000000,1.000000,40.263374,8.024437
7.000000,0.760323,0.000000,2.000000,42.087402,7.607314,0.936233,0.000000,2.000000,68.359085,9.367361,0.918642,0.000000,2.000000,69.668083,9.191356,4.933789,0.000000,5.000000,12.971774,49.364426,0.649646,0.000000,2.000000,98.515228,6.499951,0.994869,0.000000,2.000000,32.165028,9.954043,0.801124,0.000000,2.000000,39.943886,8.015547
8.000000,0.759582,0.000000,3.000000,42.128452,7.641669,0.931584,0.000000,3.000000,68.700157,9.372080,0.917329,0.000000,3.000000,69.767784,9.228662,4.906228,0.000000,4.000000,13.044644,49.358444,0.646763,0.000000,3.000000,98.954292,6.506674,0.986913,0.000000,3.000000,32.424343,9.928703,0.791598,0.000000,3.000000,40.424534,7.963769
9.000000,0.762147,0.000000,4.000000,41.986626,7.681476,0.926449,0.000000,3.000000,69.080986,9.337423,0.914812,0.000000,4.000000,69.959755,9.220137,4.905950,0.000000,5.000000,13.045384,49.445721,0.646742,0.000000,4.000000,98.957581,6.518332,0.988473,0.000000,4.000000,32.373169,9.962547,0.777317,0.000000,4.000000,41.167229,7.834368
