Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame, SNR throughput
0.000000, -3.010300, 1.000000, 1612, 100, 100, 0.503750, 1.000000, 1924.999878, 19.249998, 1.662338
1.000000, -2.010300, 0.891251, 1590, 100, 100, 0.496875, 1.000000, 1840.000000, 18.400000, 1.739130
2.000000, -1.010300, 0.794328, 1615, 100, 100, 0.504687, 1.000000, 1828.000000, 18.280001, 1.750547
3.000000, -0.010300, 0.707946, 1576, 100, 100, 0.492500, 1.000000, 1802.000000, 18.020000, 1.775805
4.000000, 0.989700, 0.630957, 1582, 100, 100, 0.494375, 1.000000, 1707.000122, 17.070002, 1.874634
5.000000, 1.989700, 0.562341, 1571, 100, 100, 0.490938, 1.000000, 1700.000000, 17.000000, 1.882353
6.000000, 2.989700, 0.501187, 1577, 100, 100, 0.492813, 1.000000, 1659.000122, 16.590002, 1.928873
7.000000, 3.989700, 0.446684, 1600, 100, 100, 0.500000, 1.000000, 1600.000000, 16.000000, 2.000000
8.000000, 4.989700, 0.398107, 1605, 100, 100, 0.501562, 1.000000, 1604.999878, 16.049999, 1.993770
9.000000, 5.989700, 0.354813, 1582, 100, 100, 0.494375, 1.000000, 1516.999878, 15.169999, 2.109427
