Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,0.900000,0.000000,3.000000,35.555557,5.421687,1.340000,1.000000,2.000000,71.641792,8.072289,1.270000,0.000000,3.000000,75.590553,7.650602,8.970000,0.000000,9.000000,10.702341,54.036144,0.790000,0.000000,3.000000,121.518982,4.759036,1.960000,0.000000,3.000000,16.326530,11.807229,1.370000,0.000000,3.000000,23.357664,8.253012
1.000000,0.870000,0.000000,1.000000,36.781609,5.390335,1.270000,1.000000,2.000000,75.590553,7.868649,1.250000,0.000000,1.000000,76.800003,7.744734,8.440000,0.000000,9.000000,11.374408,52.292439,0.800000,0.000000,1.000000,120.000000,4.956630,1.960000,0.000000,2.000000,16.326530,12.143743,1.550000,0.000000,2.000000,20.645163,9.603470
2.000000,0.870000,0.000000,1.000000,36.781609,5.788423,1.160000,1.000000,2.000000,82.758621,7.717898,1.220000,0.000000,1.000000,78.688522,8.117099,7.960000,0.000000,9.000000,12.060302,52.960747,0.760000,0.000000,1.000000,126.315788,5.056554,1.790000,0.000000,2.000000,17.877096,11.909514,1.270000,0.000000,2.000000,25.196850,8.449767
3.000000,0.830000,0.000000,1.000000,38.554218,5.604321,1.160000,1.000000,2.000000,82.758621,7.832545,1.160000,0.000000,1.000000,82.758621,7.832545,7.890000,0.000000,7.000000,12.167300,53.274815,0.680000,0.000000,1.000000,141.176468,4.591492,1.800000,0.000000,1.000000,17.777779,12.153950,1.290000,0.000000,1.000000,24.806202,8.710331
4.000000,0.820000,0.000000,1.000000,39.024391,5.529333,1.240000,1.000000,2.000000,77.419357,8.361429,1.100000,0.000000,1.000000,87.272728,7.417397,7.970000,0.000000,8.000000,12.045170,53.742413,0.760000,0.000000,1.000000,126.315788,5.124747,1.750000,0.000000,2.000000,18.285715,11.800405,1.190000,0.000000,1.000000,26.890755,8.024276
5.000000,0.780000,0.000000,1.000000,41.025642,5.477528,1.120000,1.000000,3.000000,85.714287,7.865169,1.080000,0.000000,1.000000,88.888885,7.584270,7.600000,0.000000,8.000000,12.631579,53.370789,0.660000,0.000000,1.000000,145.454544,4.634831,1.810000,0.000000,2.000000,17.679558,12.710674,1.190000,0.000000,1.000000,26.890755,8.356742
6.000000,0.780000,0.000000,1.000000,41.025642,5.547653,1.130000,1.000000,2.000000,84.955750,8.036984,1.090000,0.000000,1.000000,88.073395,7.752489,7.420000,0.000000,9.000000,12.938005,52.773827,0.740000,0.000000,1.000000,129.729721,5.263158,1.670000,0.000000,2.000000,19.161676,11.877666,1.230000,0.000000,2.000000,26.016260,8.748221
7.000000,0.790000,0.000000,1.000000,40.506329,5.843195,1.000000,1.000000,1.000000,96.000000,7.396450,1.070000,0.000000,1.000000,89.719620,7.914201,7.190000,0.000000,8.000000,13.351877,53.180473,0.670000,0.000000,1.000000,143.283585,4.955621,1.710000,0.000000,2.000000,18.713449,12.647928,1.090000,0.000000,1.000000,29.357798,8.062130
8.000000,0.770000,0.000000,1.000000,41.558441,5.798193,1.050000,1.000000,2.000000,91.428574,7.906626,1.070000,0.000000,1.000000,89.719620,8.057230,7.060000,0.000000,6.000000,13.597733,53.162651,0.660000,0.000000,1.000000,145.454544,4.969880,1.570000,0.000000,2.000000,20.382164,11.822289,1.100000,0.000000,1.000000,29.090908,8.283133
9.000000,0.810000,0.000000,1.000000,39.506172,6.053812,1.020000,0.000000,2.000000,94.117645,7.623318,1.020000,0.000000,1.000000,94.117645,7.623318,7.020000,0.000000,6.000000,13.675214,52.466366,0.660000,0.000000,1.000000,145.454544,4.932735,1.660000,0.000000,2.000000,19.277109,12.406577,1.190000,0.000000,2.000000,26.890755,8.893872
