Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.200000,2.000000,6.000000,14.545454,15.591780,1.090000,1.000000,2.000000,58.715595,7.725018,1.080000,1.000000,6.000000,59.259258,7.654147,6.240000,2.000000,7.000000,10.256411,44.223957,0.860000,1.000000,6.000000,74.418602,6.094968,1.300000,1.000000,6.000000,24.615385,9.213325,1.340000,1.000000,6.000000,23.880596,9.496811
1.000000,2.130000,2.000000,3.000000,15.023474,15.604397,1.120000,1.000000,2.000000,57.142857,8.205129,1.100000,1.000000,3.000000,58.181816,8.058608,5.970000,2.000000,7.000000,10.720268,43.736263,0.770000,1.000000,3.000000,83.116882,5.641026,1.220000,1.000000,3.000000,26.229507,8.937729,1.340000,1.000000,3.000000,23.880596,9.816850
2.000000,2.050000,2.000000,3.000000,15.609756,15.660810,1.080000,1.000000,2.000000,59.259258,8.250573,1.080000,1.000000,3.000000,59.259258,8.250573,5.640000,2.000000,6.000000,11.347518,43.086327,0.680000,1.000000,3.000000,94.117645,5.194805,1.190000,2.000000,3.000000,26.890755,9.090910,1.370000,2.000000,3.000000,23.357664,10.466004
3.000000,1.990000,1.000000,3.000000,16.080402,15.644653,1.050000,1.000000,2.000000,60.952385,8.254716,1.040000,1.000000,3.000000,61.538464,8.176101,5.600000,1.000000,7.000000,11.428572,44.025158,0.700000,1.000000,3.000000,91.428574,5.503145,1.120000,1.000000,3.000000,28.571428,8.805031,1.220000,1.000000,3.000000,26.229507,9.591195
4.000000,2.000000,1.000000,3.000000,16.000000,15.710919,1.040000,1.000000,2.000000,61.538464,8.169679,1.020000,1.000000,3.000000,62.745098,8.012569,5.490000,1.000000,6.000000,11.657559,43.126476,0.720000,1.000000,3.000000,88.888885,5.655931,1.160000,1.000000,3.000000,27.586208,9.112333,1.300000,1.000000,3.000000,24.615385,10.212098
5.000000,1.990000,1.000000,2.000000,16.080402,15.894568,1.020000,1.000000,2.000000,62.745098,8.146965,1.030000,1.000000,2.000000,62.135925,8.226837,5.530000,1.000000,5.000000,11.573236,44.169327,0.650000,1.000000,2.000000,98.461540,5.191693,1.060000,1.000000,2.000000,30.188681,8.466453,1.240000,1.000000,2.000000,25.806452,9.904153
6.000000,1.930000,1.000000,2.000000,16.580311,15.767974,1.000000,0.000000,2.000000,64.000000,8.169935,1.020000,1.000000,2.000000,62.745098,8.333333,5.270000,1.000000,5.000000,12.144213,43.055557,0.700000,1.000000,2.000000,91.428574,5.718955,1.090000,1.000000,2.000000,29.357798,8.905229,1.230000,1.000000,2.000000,26.016260,10.049020
7.000000,1.910000,1.000000,2.000000,16.753927,15.996651,0.980000,0.000000,1.000000,65.306122,8.207705,0.930000,1.000000,2.000000,68.817207,7.788945,5.180000,1.000000,5.000000,12.355213,43.383587,0.700000,1.000000,2.000000,91.428574,5.862647,1.040000,1.000000,2.000000,30.769232,8.710218,1.200000,1.000000,2.000000,26.666666,10.050252
8.000000,1.790000,1.000000,2.000000,17.877096,15.444348,0.960000,0.000000,1.000000,66.666672,8.283003,0.910000,1.000000,2.000000,70.329666,7.851596,5.080000,1.000000,6.000000,12.598425,43.830887,0.730000,0.000000,2.000000,87.671234,6.298533,0.990000,1.000000,2.000000,32.323231,8.541846,1.130000,1.000000,2.000000,28.318584,9.749784
9.000000,1.750000,1.000000,2.000000,18.285715,15.527949,0.920000,0.000000,1.000000,69.565216,8.163265,0.910000,1.000000,2.000000,70.329666,8.074533,4.900000,1.000000,6.000000,13.061224,43.478260,0.620000,1.000000,2.000000,103.225807,5.501331,1.000000,1.000000,2.000000,32.000000,8.873114,1.170000,1.000000,2.000000,27.350428,10.381543
