Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,0.940000,0.000000,3.000000,34.042553,9.143970,0.970000,0.000000,1.000000,32.989689,9.435798,0.940000,0.000000,3.000000,34.042553,9.143970,3.670000,0.000000,3.000000,8.719346,35.700390,0.720000,0.000000,3.000000,44.444443,7.003891,1.660000,0.000000,3.000000,19.277109,16.147860,1.380000,0.000000,3.000000,23.188406,13.424125
1.000000,0.960000,0.000000,1.000000,33.333336,9.571286,0.960000,0.000000,1.000000,33.333336,9.571286,0.910000,0.000000,1.000000,35.164833,9.072782,3.380000,0.000000,5.000000,9.467455,33.698906,0.810000,0.000000,1.000000,39.506172,8.075773,1.590000,0.000000,2.000000,20.125786,15.852443,1.420000,0.000000,1.000000,22.535212,14.157528
2.000000,0.930000,0.000000,1.000000,34.408604,9.244533,0.970000,0.000000,1.000000,32.989689,9.642147,0.960000,0.000000,1.000000,33.333336,9.542743,3.410000,0.000000,5.000000,9.384164,33.896618,0.760000,0.000000,1.000000,42.105263,7.554672,1.660000,0.000000,2.000000,19.277109,16.500994,1.370000,0.000000,1.000000,23.357664,13.618290
3.000000,0.890000,0.000000,1.000000,35.955055,9.358570,0.920000,0.000000,1.000000,34.782608,9.674027,0.900000,0.000000,1.000000,35.555557,9.463722,3.280000,0.000000,3.000000,9.756098,34.490009,0.750000,0.000000,1.000000,42.666668,7.886435,1.480000,0.000000,2.000000,21.621622,15.562566,1.290000,0.000000,1.000000,24.806202,13.564669
4.000000,0.830000,0.000000,1.000000,38.554218,8.943966,0.890000,0.000000,1.000000,35.955055,9.590517,0.890000,0.000000,1.000000,35.955055,9.590517,3.190000,0.000000,2.000000,10.031348,34.375000,0.770000,0.000000,1.000000,41.558441,8.297414,1.430000,0.000000,1.000000,22.377623,15.409483,1.280000,0.000000,1.000000,25.000000,13.793104
5.000000,0.840000,0.000000,1.000000,38.095238,9.041981,0.970000,0.000000,4.000000,32.989689,10.441335,0.870000,0.000000,1.000000,36.781609,9.364908,3.160000,0.000000,2.000000,10.126582,34.015072,0.690000,0.000000,1.000000,46.376812,7.427341,1.440000,0.000000,1.000000,22.222221,15.500538,1.320000,0.000000,1.000000,24.242424,14.208827
6.000000,0.820000,0.000000,1.000000,39.024391,9.414466,0.840000,0.000000,1.000000,38.095238,9.644087,0.830000,0.000000,1.000000,38.554218,9.529277,3.020000,0.000000,4.000000,10.596026,34.672791,0.690000,0.000000,1.000000,46.376812,7.921929,1.340000,0.000000,1.000000,23.880596,15.384615,1.170000,0.000000,1.000000,27.350428,13.432835
7.000000,0.760000,0.000000,1.000000,42.105263,8.888888,0.860000,0.000000,1.000000,37.209301,10.058479,0.760000,0.000000,1.000000,42.105263,8.888888,2.940000,0.000000,5.000000,10.884354,34.385963,0.730000,0.000000,1.000000,43.835617,8.538012,1.330000,0.000000,1.000000,24.060150,15.555555,1.170000,0.000000,1.000000,27.350428,13.684209
8.000000,0.880000,0.000000,1.000000,36.363636,10.034207,0.830000,0.000000,1.000000,38.554218,9.464082,0.840000,0.000000,1.000000,38.095238,9.578107,2.950000,0.000000,4.000000,10.847458,33.637398,0.680000,0.000000,1.000000,47.058823,7.753706,1.410000,0.000000,1.000000,22.695036,16.077536,1.180000,0.000000,1.000000,27.118645,13.454959
9.000000,0.820000,0.000000,1.000000,39.024391,9.265536,0.900000,0.000000,1.000000,35.555557,10.169491,0.790000,0.000000,1.000000,40.506329,8.926554,3.000000,0.000000,5.000000,10.666667,33.898304,0.680000,0.000000,1.000000,47.058823,7.683616,1.360000,0.000000,1.000000,23.529411,15.367231,1.300000,0.000000,1.000000,24.615385,14.689265
