Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame, SNR throughput
0.000000, -6.020600, 1.414214, 2198, 100, 100, 0.686875, 1.000000, 2726.000244, 27.260002, 1.173881
1.000000, -5.020600, 1.260419, 2220, 100, 100, 0.693750, 1.000000, 2511.000000, 25.110001, 1.274393
2.000000, -4.020600, 1.123350, 2161, 100, 100, 0.675313, 1.000000, 2379.000000, 23.790001, 1.345103
3.000000, -3.020600, 1.001187, 2198, 100, 100, 0.686875, 1.000000, 2248.000000, 22.480000, 1.423488
4.000000, -2.020600, 0.892308, 2243, 100, 100, 0.700938, 1.000000, 2249.000000, 22.490000, 1.422855
5.000000, -1.020600, 0.795271, 2240, 100, 100, 0.700000, 1.000000, 2261.000000, 22.610001, 1.415303
6.000000, -0.020600, 0.708786, 2176, 100, 100, 0.680000, 1.000000, 2198.000244, 21.980003, 1.455869
7.000000, 0.979400, 0.631706, 2161, 100, 100, 0.675313, 1.000000, 2143.000000, 21.430000, 1.493234
8.000000, 1.979400, 0.563009, 2198, 100, 100, 0.686875, 1.000000, 2129.000000, 21.290001, 1.503053
9.000000, 2.979400, 0.501782, 2208, 100, 100, 0.690000, 1.000000, 2141.000000, 21.410000, 1.494629
10.000000, 3.979400, 0.447214, 2200, 100, 100, 0.687500, 1.000000, 2137.000000, 21.370001, 1.497426
